ID	PARAMETER_ID	CONCEPT	DOCULECT	LANGUAGE_NAME	VALUE	FORM	TOKENS	GLOTTOLOG	LATITUDE	LONGITUDE	LANGUAGE_FAMILY
4178	Backstrom-1992-210d-76	turmeric	Shimshal	Shimshal	mʊsɑlɑ	mʊsɑlɑ	m ʊ s̪ ɑ l ɑ		36.435521	75.325492	Indo-European
4179	Backstrom-1992-210d-76	turmeric	Chapursan	Chapursan 	zɨrčuvɑ	zɨrčuvɑ	z̪ ɨ r̪ tɕ u v ɑ		36.494474	74.294484	Indo-European
4180	Backstrom-1992-210d-76	turmeric	Yasin	Yasin	zʌrt mʌsɑlɑ	zʌrt mʌsɑlɑ	z̪ ɜ r̪ t̪ + m ɜ s̪ ɑ l ɑ	yasi1244			Indo-European
4181	Backstrom-1992-210d-76	turmeric	Ishkoman	Ishkoman	zɨrčuvɑ / gogʌrd	zɨrčuvɑ	z̪ ɨ r̪ tɕ u v ɑ	ishk1245			Indo-European
4182	Backstrom-1992-210d-76	turmeric	Ishkoman	Ishkoman	zɨrčuvɑ / gogʌrd	gogʌrd	g o g ɜ r̪ d̪	ishk1245			Indo-European
4921	Backstrom-1992-210e-76	turmeric	Domaaki	Domaaki	hɑˈleči	hɑˈleči	h ɑ ˈl/l e tɕ i	hunz1249			Indo-European
7267	Backstrom-1992-210f-76	turmeric	Gupis	Gupis	hɑˈlič̣i̱	hɑˈlič̣i̱	h ɑ ˈl/l i ʈʂ i̠/i		36.227407	73.442007	Indo-European
7268	Backstrom-1992-210f-76	turmeric	Punial	Punial	hɑˈlič̣i	hɑˈlič̣i	h ɑ ˈl/l i ʈʂ i	puni1238			Indo-European
7269	Backstrom-1992-210f-76	turmeric	HunzaNasirabad	Hunza(Nasirabad)	hɑˈlič̣i	hɑˈlič̣i	h ɑ ˈl/l i ʈʂ i	hunz1246			Indo-European
7270	Backstrom-1992-210f-76	turmeric	NagarThol	Nagar(Thol)	hɑˈlič̣i / hɑˈliẓ̌i	hɑˈlič̣i	h ɑ ˈl/l i ʈʂ i	hunz1246			Indo-European
7271	Backstrom-1992-210f-76	turmeric	NagarThol	Nagar(Thol)	hɑˈlič̣i / hɑˈliẓ̌i	hɑˈliẓ̌i	h ɑ ˈl/l i ʐ i	hunz1246			Indo-European
7272	Backstrom-1992-210f-76	turmeric	NagarChalt	Nagar(Chalt)	hɑˈlič̣i	hɑˈlič̣i	h ɑ ˈl/l i ʈʂ i	hunz1246			Indo-European
7273	Backstrom-1992-210f-76	turmeric	Gilgit	Gilgit	hɑˈliẓ̌i / hɑˈliǰ̣i	hɑˈliẓ̌i	h ɑ ˈl/l i ʐ i	gilg1243			Indo-European
7274	Backstrom-1992-210f-76	turmeric	Gilgit	Gilgit	hɑˈliẓ̌i / hɑˈliǰ̣i	hɑˈliǰ̣i	h ɑ ˈl/l i dʑ i	gilg1243			Indo-European
7275	Backstrom-1992-210f-76	turmeric	Haramosh	Haramosh	hɑˈliẓ̌i	hɑˈliẓ̌i	h ɑ ˈl/l i ʐ i	hara1257			Indo-European
7276	Backstrom-1992-210f-76	turmeric	Bagrot	Bagrot	hɑˈliẓ̌i	hɑˈliẓ̌i	h ɑ ˈl/l i ʐ i	bagr1244			Indo-European
7277	Backstrom-1992-210f-76	turmeric	Bunji	Bunji	ˈhʌldi	ˈhʌldi	ˈh/h ɜ l d i	bunj1245			Indo-European
7278	Backstrom-1992-210f-76	turmeric	Rondu	Rondu	hɑˈliẓ̌i̱	hɑˈliẓ̌i̱	h ɑ ˈl/l i ʐ i̠/i	rond1238			Indo-European
7279	Backstrom-1992-210f-76	turmeric	Gahorabad	Gahorabad	hɑliẓ̌i̱	hɑliẓ̌i̱	h ɑ l i ʐ i̠/i		36.098361	73.975326	Indo-European
7280	Backstrom-1992-210f-76	turmeric	DashkinAstor	Dashkin (Astor)	hɑˈliẓ̌i	hɑˈliẓ̌i	h ɑ ˈl/l i ʐ i		35.476599	74.774062	Indo-European
7281	Backstrom-1992-210f-76	turmeric	Astor	Astor	hɑˈliẓ̌i	hɑˈliẓ̌i	h ɑ ˈl/l i ʐ i	asto1243			Indo-European
7282	Backstrom-1992-210f-76	turmeric	KachuraJel	Kachura (Jel)	yuŋ	yuŋ	j u ŋ		35.439487	75.449668	Indo-European
7283	Backstrom-1992-210f-76	turmeric	Satpara	Satpara	hɑˈliẓ̌i̱	hɑˈliẓ̌i̱	h ɑ ˈl/l i ʐ i̠/i	satp1241			Indo-European
7284	Backstrom-1992-210f-76	turmeric	Gultari	Gultari	hɑˈliẓ̌i	hɑˈliẓ̌i	h ɑ ˈl/l i ʐ i		34.660371	75.539611	Indo-European
7285	Backstrom-1992-210f-76	turmeric	Kharmang	Kharmang	uˈsu̱	uˈsu̱	u ˈs̪/s̪ u̠/u	khar1285			Indo-European
7286	Backstrom-1992-210f-76	turmeric	ChilasKhinar	Chilas (Khinar)	hɑˈliẓ̌u̱	hɑˈliẓ̌u̱	h ɑ ˈl/l i ʐ u̠/u	chil1277			Indo-European
7287	Backstrom-1992-210f-76	turmeric	ChilasJelil	Chilas (Jelil)	hɑˈliẓ̌i̱	hɑˈliẓ̌i̱	h ɑ ˈl/l i ʐ i̠/i	chil1277			Indo-European
7288	Backstrom-1992-210f-76	turmeric	Darel	Darel	hɑˈliẓ̌i	hɑˈliẓ̌i	h ɑ ˈl/l i ʐ i	dare1241			Indo-European
7289	Backstrom-1992-210f-76	turmeric	Sazin	Sazin	hɑˈliẓ̌o	hɑˈliẓ̌o	h ɑ ˈl/l i ʐ o	sazi1238			Indo-European
7290	Backstrom-1992-210f-76	turmeric	Harban	Harban	hɑˈliẓ̌u	hɑˈliẓ̌u	h ɑ ˈl/l i ʐ u	harb1238			Indo-European
7291	Backstrom-1992-210f-76	turmeric	Jalkot	Jalkot	hɑˈliẓ̌u̱	hɑˈliẓ̌u̱	h ɑ ˈl/l i ʐ u̠/u	jalk1241			Indo-European
7292	Backstrom-1992-210f-76	turmeric	Palas	Palas	hɑˈliẓ̌u̱	hɑˈliẓ̌u̱	h ɑ ˈl/l i ʐ u̠/u	pala1333			Indo-European
7293	Backstrom-1992-210f-76	turmeric	Kolai	Kolai	hɑˈliẓ̌o̱	hɑˈliẓ̌o̱	h ɑ ˈl/l i ʐ o̠/o	kola1284			Indo-European
360	Backstrom-1992-210a-162	twelve	Urdu	Urdu	bɑrʌ	bɑrʌ	b ɑ r̪ ɜ	urdu1245			Indo-European
361	Backstrom-1992-210a-162	twelve	Pashto	Pashto	dolʌs	dolʌs	d̪ o l ɜ s̪	cent1973			Indo-European
1657	Backstrom-1992-210b-162	twelve	RonduBalti	Rondu Balti	čoŋʌs	čoŋʌs	tɕ o ŋ ɜ s̪	balt1258	35.468685	75.358422	Sino-Tibetan	2 7 4 7 3	AXBYN	CUNES	4	4.C.C 4.U.V 4.N.C 4.E.V 4.S.c	2.0 1.5 1.75 1.3 0.8	tɕoŋɜs̪	0	1488
1658	Backstrom-1992-210b-162	twelve	ShigarBalti	Shigar Balti	čoŋʌs	čoŋʌs	tɕ o ŋ ɜ s̪	balt1258	35.422616	75.737108	Sino-Tibetan	2 7 4 7 3	AXBYN	CUNES	5	5.C.C 5.U.V 5.N.C 5.E.V 5.S.c	2.0 1.5 1.75 1.3 0.8	tɕoŋɜs̪	0	1488
1659	Backstrom-1992-210b-162	twelve	SkarduBalti	Skardu Balti	čoŋʌs	čoŋʌs	tɕ o ŋ ɜ s̪	balt1258	35.289137	75.607395	Sino-Tibetan	2 7 4 7 3	AXBYN	CUNES	6	6.C.C 6.U.V 6.N.C 6.E.V 6.S.c	2.0 1.5 1.75 1.3 0.8	tɕoŋɜs̪	0	1488
1660	Backstrom-1992-210b-162	twelve	KhapaluBalti	Khapalu Balti	čoŋʌs	čoŋʌs	tɕ o ŋ ɜ s̪	balt1258	35.163409	76.342552	Sino-Tibetan	2 7 4 7 3	AXBYN	CUNES	2	2.C.C 2.U.V 2.N.C 2.E.V 2.S.c	2.0 1.5 1.75 1.3 0.8	tɕoŋɜs̪	0	1488
1661	Backstrom-1992-210b-162	twelve	KharmangBalti	Kharmang Balti	čoŋʌs	čoŋʌs	tɕ o ŋ ɜ s̪	balt1258	34.968679	76.213849	Sino-Tibetan	2 7 4 7 3	AXBYN	CUNES	3	3.C.C 3.U.V 3.N.C 3.E.V 3.S.c	2.0 1.5 1.75 1.3 0.8	tɕoŋɜs̪	0	1488
1662	Backstrom-1992-210b-162	twelve	ChorbatBalti	Chorbat Balti	čoŋɛs	čoŋɛs	tɕ o ŋ ɛ s̪	balt1258	34.979586	72.680387	Sino-Tibetan	2 7 4 7 3	AXBYN	CUNES	1	1.C.C 1.U.V 1.N.C 1.E.V 1.S.c	2.0 1.5 1.75 1.3 0.8	tɕoŋɛs̪	0	1488
1663	Backstrom-1992-210b-162	twelve	SkarduPurki	Skardu Purki	čoŋʌs	čoŋʌs	tɕ o ŋ ɜ s̪	puri1258			Sino-Tibetan	2 7 4 7 3	AXBYN	CUNES	7	7.C.C 7.U.V 7.N.C 7.E.V 7.S.c	2.0 1.5 1.75 1.3 0.8	tɕoŋɜs̪	0	1488
3440	Backstrom-1992-210c-162	twelve	Hussainabad	Hussainabad	ˈturmɑ ɑlˈtʌ	ˈturmɑ ɑlˈtʌ	ˈt̪/t̪ u r̪ m ɑ + ɑ l ˈt̪/t̪ ɜ	hunz1248	36.6865546	74.8234606	Burushaski
3441	Backstrom-1992-210c-162	twelve	Murtazabad	Murtazabad	ˈturmɑ ɑlˈtʌ	ˈturmɑ ɑlˈtʌ	ˈt̪/t̪ u r̪ m ɑ + ɑ l ˈt̪/t̪ ɜ	hunz1248	36.2821952	74.5889064	Burushaski
3442	Backstrom-1992-210c-162	twelve	Haiderabad	Haiderabad	ˈturmɑ ɑlˈtʌ	ˈturmɑ ɑlˈtʌ	ˈt̪/t̪ u r̪ m ɑ + ɑ l ˈt̪/t̪ ɜ	hunz1248	36.2969008	74.5985662	Burushaski
3443	Backstrom-1992-210c-162	twelve	Ganish	Ganish	ˈturmɑ ɑlˈtʌ	ˈturmɑ ɑlˈtʌ	ˈt̪/t̪ u r̪ m ɑ + ɑ l ˈt̪/t̪ ɜ	hunz1248	36.312159	74.6626353	Burushaski
3444	Backstrom-1992-210c-162	twelve	NazimabadUpperSust	Nazimabad (Upper Sust) 	ˈturmɑ ɑlˈtʌ	ˈturmɑ ɑlˈtʌ	ˈt̪/t̪ u r̪ m ɑ + ɑ l ˈt̪/t̪ ɜ	hunz1248	36.6717915	74.8337469	Burushaski
3445	Backstrom-1992-210c-162	twelve	UyumNagar	Uyum Nagar	ˈturmɑ ɑlˈtʌt͡s	ˈturmɑ ɑlˈtʌt͡s	ˈt̪/t̪ u r̪ m ɑ + ɑ l ˈt̪/t̪ ɜ ts̪	naga1398	36.1528358	74.8461621	Burushaski
3446	Backstrom-1992-210c-162	twelve	Hoper	Hoper	ˈturmɑ ɑlˈtʌt͡s	ˈturmɑ ɑlˈtʌt͡s	ˈt̪/t̪ u r̪ m ɑ + ɑ l ˈt̪/t̪ ɜ ts̪	naga1398	36.1528358	74.8461621	Burushaski
3447	Backstrom-1992-210c-162	twelve	YasinCenter	Yasin Center	ˈturmɑ ɑɬto	ˈturmɑ ɑɬto	ˈt̪/t̪ u r̪ m ɑ + ɑ l̪ t̪ o	yasi1237	36.4092359	73.0214217	Burushaski
3448	Backstrom-1992-210c-162	twelve	ThuiYasin	Thui (Yasin)	ˈturmɑ ɑɬto	ˈturmɑ ɑɬto	ˈt̪/t̪ u r̪ m ɑ + ɑ l̪ t̪ o	yasi1237			Burushaski
4625	Backstrom-1992-210d-162	twelve	Passu	Passu	ðʌsbui	ðʌsbui	ð ɜ s̪ b u i	goja1238			Indo-European
4626	Backstrom-1992-210d-162	twelve	Shimshal	Shimshal	ðʌsboi	ðʌsboi	ð ɜ s̪ b o i		36.435521	75.325492	Indo-European
4627	Backstrom-1992-210d-162	twelve	Chapursan	Chapursan 	ðʌsboi	ðʌsboi	ð ɜ s̪ b o i		36.494474	74.294484	Indo-European
4628	Backstrom-1992-210d-162	twelve	Yasin	Yasin	zʌsbui	zʌsbui	z̪ ɜ s̪ b u i	yasi1244			Indo-European
4629	Backstrom-1992-210d-162	twelve	Ishkoman	Ishkoman	ðʌsbui	ðʌsbui	ð ɜ s̪ b u i	ishk1245			Indo-European
5008	Backstrom-1992-210e-162	twelve	Domaaki	Domaaki	bɑi	bɑi	b ɑ i	hunz1249			Indo-European
9844	Backstrom-1992-210f-162	twelve	Gupis	Gupis	bɑi	bɑi	b ɑ i		36.227407	73.442007	Indo-European
9845	Backstrom-1992-210f-162	twelve	Punial	Punial	bɑi	bɑi	b ɑ i	puni1238			Indo-European
9846	Backstrom-1992-210f-162	twelve	HunzaNasirabad	Hunza(Nasirabad)	bɑi	bɑi	b ɑ i	hunz1246			Indo-European
9847	Backstrom-1992-210f-162	twelve	NagarThol	Nagar(Thol)	ˈbɑi	ˈbɑi	ˈb/b ɑ i	hunz1246			Indo-European
9848	Backstrom-1992-210f-162	twelve	NagarChalt	Nagar(Chalt)	bɑi	bɑi	b ɑ i	hunz1246			Indo-European
9849	Backstrom-1992-210f-162	twelve	Gilgit	Gilgit	ˈbɑi	ˈbɑi	ˈb/b ɑ i	gilg1243			Indo-European
9850	Backstrom-1992-210f-162	twelve	Haramosh	Haramosh	bɑi	bɑi	b ɑ i	hara1257			Indo-European
9851	Backstrom-1992-210f-162	twelve	Bagrot	Bagrot	ˈbɑi	ˈbɑi	ˈb/b ɑ i	bagr1244			Indo-European
9852	Backstrom-1992-210f-162	twelve	Bunji	Bunji	bɑi	bɑi	b ɑ i	bunj1245			Indo-European
9853	Backstrom-1992-210f-162	twelve	Rondu	Rondu	bɑi	bɑi	b ɑ i	rond1238			Indo-European
9854	Backstrom-1992-210f-162	twelve	Gahorabad	Gahorabad	bɑⁱ	bɑⁱ	b ɑi		36.098361	73.975326	Indo-European
9855	Backstrom-1992-210f-162	twelve	DashkinAstor	Dashkin (Astor)	ˈbɑi	ˈbɑi	ˈb/b ɑ i		35.476599	74.774062	Indo-European
9856	Backstrom-1992-210f-162	twelve	Astor	Astor	ˈbɑi	ˈbɑi	ˈb/b ɑ i	asto1243			Indo-European
9857	Backstrom-1992-210f-162	twelve	KachuraJel	Kachura (Jel)	bʷɑⁱ	bʷɑⁱ	bʷ ɑi		35.439487	75.449668	Indo-European
9858	Backstrom-1992-210f-162	twelve	Satpara	Satpara	bʷɑⁱ	bʷɑⁱ	bʷ ɑi	satp1241			Indo-European
9859	Backstrom-1992-210f-162	twelve	Gultari	Gultari	bʷɑⁱ / bʷoi	bʷɑⁱ	bʷ ɑi		34.660371	75.539611	Indo-European
9860	Backstrom-1992-210f-162	twelve	Gultari	Gultari	bʷɑⁱ / bʷoi	bʷoi	bʷ o i		34.660371	75.539611	Indo-European
9861	Backstrom-1992-210f-162	twelve	Kharmang	Kharmang	bʷoi	bʷoi	bʷ o i	khar1285			Indo-European
9862	Backstrom-1992-210f-162	twelve	Dras	Dras	bʷɔi	bʷɔi	bʷ ɔ i	dras1242	34.4478362	75.5947267	Indo-European
9863	Backstrom-1992-210f-162	twelve	ChilasKhinar	Chilas (Khinar)	bɑⁱ	bɑⁱ	b ɑi	chil1277			Indo-European
9864	Backstrom-1992-210f-162	twelve	ChilasJelil	Chilas (Jelil)	bɑⁱ	bɑⁱ	b ɑi	chil1277			Indo-European
9865	Backstrom-1992-210f-162	twelve	Darel	Darel	bɑi	bɑi	b ɑ i	dare1241			Indo-European
9866	Backstrom-1992-210f-162	twelve	Tangir	Tangir	bɑⁱ	bɑⁱ	b ɑi	tang1331			Indo-European
9867	Backstrom-1992-210f-162	twelve	Sazin	Sazin	bɑi	bɑi	b ɑ i	sazi1238			Indo-European
9868	Backstrom-1992-210f-162	twelve	Harban	Harban	bɑⁱ	bɑⁱ	b ɑi	harb1238			Indo-European
9869	Backstrom-1992-210f-162	twelve	Jalkot	Jalkot	bɑi	bɑi	b ɑ i	jalk1241			Indo-European
9870	Backstrom-1992-210f-162	twelve	Palas	Palas	bɑi	bɑi	b ɑ i	pala1333			Indo-European
9871	Backstrom-1992-210f-162	twelve	Kolai	Kolai	bɑi	bɑi	b ɑ i	kola1284			Indo-European
362	Backstrom-1992-210a-163	twenty	Urdu	Urdu	bis	bis	b i s̪	urdu1245			Indo-European
363	Backstrom-1992-210a-163	twenty	Pashto	Pashto	šʌl	šʌl	ɕ ɜ l	cent1973			Indo-European
1664	Backstrom-1992-210b-163	twenty	RonduBalti	Rondu Balti	ñišu	ñišu	ȵ i ɕ u	balt1258	35.468685	75.358422	Sino-Tibetan	4 7 3 7	AXBZ	NISY	4	4.N.C 4.I.V 4.S.C 4.Y.V	2.0 1.5 1.75 0.8	ȵiɕu	0	1496
1665	Backstrom-1992-210b-163	twenty	ShigarBalti	Shigar Balti	ñišu	ñišu	ȵ i ɕ u	balt1258	35.422616	75.737108	Sino-Tibetan	4 7 3 7	AXBZ	NISY	5	5.N.C 5.I.V 5.S.C 5.Y.V	2.0 1.5 1.75 0.8	ȵiɕu	0	1496
1666	Backstrom-1992-210b-163	twenty	SkarduBalti	Skardu Balti	ñišu	ñišu	ȵ i ɕ u	balt1258	35.289137	75.607395	Sino-Tibetan	4 7 3 7	AXBZ	NISY	6	6.N.C 6.I.V 6.S.C 6.Y.V	2.0 1.5 1.75 0.8	ȵiɕu	0	1496
1667	Backstrom-1992-210b-163	twenty	KhapaluBalti	Khapalu Balti	ñišu	ñišu	ȵ i ɕ u	balt1258	35.163409	76.342552	Sino-Tibetan	4 7 3 7	AXBZ	NISY	2	2.N.C 2.I.V 2.S.C 2.Y.V	2.0 1.5 1.75 0.8	ȵiɕu	0	1496
1668	Backstrom-1992-210b-163	twenty	KharmangBalti	Kharmang Balti	ñišu	ñišu	ȵ i ɕ u	balt1258	34.968679	76.213849	Sino-Tibetan	4 7 3 7	AXBZ	NISY	3	3.N.C 3.I.V 3.S.C 3.Y.V	2.0 1.5 1.75 0.8	ȵiɕu	0	1496
1669	Backstrom-1992-210b-163	twenty	ChorbatBalti	Chorbat Balti	ñišu	ñišu	ȵ i ɕ u	balt1258	34.979586	72.680387	Sino-Tibetan	4 7 3 7	AXBZ	NISY	1	1.N.C 1.I.V 1.S.C 1.Y.V	2.0 1.5 1.75 0.8	ȵiɕu	0	1496
1670	Backstrom-1992-210b-163	twenty	SkarduPurki	Skardu Purki	ŋišu	ŋišu	ŋ i ɕ u	puri1258			Sino-Tibetan	4 7 3 7	AXBZ	NISY	7	7.N.C 7.I.V 7.S.C 7.Y.V	2.0 1.5 1.75 0.8	ŋiɕu	0	1496
3449	Backstrom-1992-210c-163	twenty	Hussainabad	Hussainabad	ˈɑltʌr	ˈɑltʌr	ˈɑ/ɑ l t̪ ɜ ɾ̪/ɾ	hunz1248	36.6865546	74.8234606	Burushaski
3450	Backstrom-1992-210c-163	twenty	Murtazabad	Murtazabad	ˈɑltʌr	ˈɑltʌr	ˈɑ/ɑ l t̪ ɜ ɾ̪/ɾ	hunz1248	36.2821952	74.5889064	Burushaski
3451	Backstrom-1992-210c-163	twenty	Haiderabad	Haiderabad	ˈɑltʌr	ˈɑltʌr	ˈɑ/ɑ l t̪ ɜ ɾ̪/ɾ	hunz1248	36.2969008	74.5985662	Burushaski
3452	Backstrom-1992-210c-163	twenty	Ganish	Ganish	ˈɑltʌr	ˈɑltʌr	ˈɑ/ɑ l t̪ ɜ ɾ̪/ɾ	hunz1248	36.312159	74.6626353	Burushaski
3453	Backstrom-1992-210c-163	twenty	NazimabadUpperSust	Nazimabad (Upper Sust) 	ˈɑltʌr	ˈɑltʌr	ˈɑ/ɑ l t̪ ɜ ɾ̪/ɾ	hunz1248	36.6717915	74.8337469	Burushaski
3454	Backstrom-1992-210c-163	twenty	UyumNagar	Uyum Nagar	ˈɑltʰɑr	ˈɑltʰɑr	ˈɑ/ɑ l tʰ ɑ ɾ̪/ɾ	naga1398	36.1528358	74.8461621	Burushaski
3455	Backstrom-1992-210c-163	twenty	Hoper	Hoper	ˈɑltʰɑr	ˈɑltʰɑr	ˈɑ/ɑ l tʰ ɑ ɾ̪/ɾ	naga1398	36.1528358	74.8461621	Burushaski
3456	Backstrom-1992-210c-163	twenty	YasinCenter	Yasin Center	ˈɑɬtʌr	ˈɑɬtʌr	ˈɑ/ɑ l̪ t̪ ɜ ɾ̪/ɾ	yasi1237	36.4092359	73.0214217	Burushaski
3457	Backstrom-1992-210c-163	twenty	ThuiYasin	Thui (Yasin)	ˈɑɬtɑr	ˈɑɬtɑr	ˈɑ/ɑ l̪ t̪ ɑ ɾ̪/ɾ	yasi1237			Burushaski
4630	Backstrom-1992-210d-163	twenty	Passu	Passu	wist	wist	β̞ i s̪ t̪	goja1238			Indo-European
4631	Backstrom-1992-210d-163	twenty	Shimshal	Shimshal	wišt	wišt	β̞ i ɕ t̪		36.435521	75.325492	Indo-European
4632	Backstrom-1992-210d-163	twenty	Chapursan	Chapursan 	wist	wist	β̞ i s̪ t̪		36.494474	74.294484	Indo-European
4633	Backstrom-1992-210d-163	twenty	Yasin	Yasin	bist	bist	b i s̪ t̪	yasi1244			Indo-European
4634	Backstrom-1992-210d-163	twenty	Ishkoman	Ishkoman	bist	bist	b i s̪ t̪	ishk1245			Indo-European
5009	Backstrom-1992-210e-163	twenty	Domaaki	Domaaki	biš	biš	b i ɕ	hunz1249			Indo-European
9872	Backstrom-1992-210f-163	twenty	Gupis	Gupis	bìí	bìí	b ì/i í/i		36.227407	73.442007	Indo-European
9873	Backstrom-1992-210f-163	twenty	Punial	Punial	bìí	bìí	b ì/i í/i	puni1238			Indo-European
9874	Backstrom-1992-210f-163	twenty	HunzaNasirabad	Hunza(Nasirabad)	bìí	bìí	b ì/i í/i	hunz1246			Indo-European
9875	Backstrom-1992-210f-163	twenty	NagarThol	Nagar(Thol)	bìí	bìí	b ì/i í/i	hunz1246			Indo-European
9876	Backstrom-1992-210f-163	twenty	NagarChalt	Nagar(Chalt)	bìí	bìí	b ì/i í/i	hunz1246			Indo-European
9877	Backstrom-1992-210f-163	twenty	Gilgit	Gilgit	bìí	bìí	b ì/i í/i	gilg1243			Indo-European
9878	Backstrom-1992-210f-163	twenty	Haramosh	Haramosh	bìí	bìí	b ì/i í/i	hara1257			Indo-European
9879	Backstrom-1992-210f-163	twenty	Bagrot	Bagrot	bìí	bìí	b ì/i í/i	bagr1244			Indo-European
9880	Backstrom-1992-210f-163	twenty	Bunji	Bunji	bìí	bìí	b ì/i í/i	bunj1245			Indo-European
9881	Backstrom-1992-210f-163	twenty	Rondu	Rondu	bii	bii	b i i	rond1238			Indo-European
9882	Backstrom-1992-210f-163	twenty	Gahorabad	Gahorabad	bìí	bìí	b ì/i í/i		36.098361	73.975326	Indo-European
9883	Backstrom-1992-210f-163	twenty	DashkinAstor	Dashkin (Astor)	bìí	bìí	b ì/i í/i		35.476599	74.774062	Indo-European
9884	Backstrom-1992-210f-163	twenty	Astor	Astor	bìí	bìí	b ì/i í/i	asto1243			Indo-European
9885	Backstrom-1992-210f-163	twenty	KachuraJel	Kachura (Jel)	bìí	bìí	b ì/i í/i		35.439487	75.449668	Indo-European
9886	Backstrom-1992-210f-163	twenty	Satpara	Satpara	bìí	bìí	b ì/i í/i	satp1241			Indo-European
9887	Backstrom-1992-210f-163	twenty	Gultari	Gultari	bìí	bìí	b ì/i í/i		34.660371	75.539611	Indo-European
9888	Backstrom-1992-210f-163	twenty	Kharmang	Kharmang	bií	bií	b i í/i	khar1285			Indo-European
9889	Backstrom-1992-210f-163	twenty	Dras	Dras	bii	bii	b i i	dras1242	34.4478362	75.5947267	Indo-European
9890	Backstrom-1992-210f-163	twenty	ChilasKhinar	Chilas (Khinar)	bií	bií	b i í/i	chil1277			Indo-European
9891	Backstrom-1992-210f-163	twenty	ChilasJelil	Chilas (Jelil)	bií	bií	b i í/i	chil1277			Indo-European
9892	Backstrom-1992-210f-163	twenty	Darel	Darel	bií	bií	b i í/i	dare1241			Indo-European
9893	Backstrom-1992-210f-163	twenty	Tangir	Tangir	bií	bií	b i í/i	tang1331			Indo-European
9894	Backstrom-1992-210f-163	twenty	Sazin	Sazin	bìí	bìí	b ì/i í/i	sazi1238			Indo-European
9895	Backstrom-1992-210f-163	twenty	Harban	Harban	bii	bii	b i i	harb1238			Indo-European
9896	Backstrom-1992-210f-163	twenty	Jalkot	Jalkot	bìí	bìí	b ì/i í/i	jalk1241			Indo-European
9897	Backstrom-1992-210f-163	twenty	Palas	Palas	bìí	bìí	b ì/i í/i	pala1333			Indo-European
9898	Backstrom-1992-210f-163	twenty	Kolai	Kolai	bii	bii	b i i	kola1284			Indo-European
340	Backstrom-1992-210a-152	two	Urdu	Urdu	do	do	d̪ o	urdu1245			Indo-European
341	Backstrom-1992-210a-152	two	Pashto	Pashto	dwɑ	dwɑ	d̪ β̞ ɑ	cent1973			Indo-European
1587	Backstrom-1992-210b-152	two	RonduBalti	Rondu Balti	ñis	ñis	ȵ i s̪	balt1258	35.468685	75.358422	Sino-Tibetan	4 7 3	AXN	NIS	4	4.N.C 4.I.V 4.S.c	2.0 1.5 0.8	ȵis̪	0	1504
1588	Backstrom-1992-210b-152	two	ShigarBalti	Shigar Balti	ñis	ñis	ȵ i s̪	balt1258	35.422616	75.737108	Sino-Tibetan	4 7 3	AXN	NIS	5	5.N.C 5.I.V 5.S.c	2.0 1.5 0.8	ȵis̪	0	1504
1589	Backstrom-1992-210b-152	two	SkarduBalti	Skardu Balti	ñɪs	ñɪs	ȵ ɪ s̪	balt1258	35.289137	75.607395	Sino-Tibetan	4 7 3	AXN	NIS	6	6.N.C 6.I.V 6.S.c	2.0 1.5 0.8	ȵɪs̪	0	1504
1590	Backstrom-1992-210b-152	two	KhapaluBalti	Khapalu Balti	ñis	ñis	ȵ i s̪	balt1258	35.163409	76.342552	Sino-Tibetan	4 7 3	AXN	NIS	2	2.N.C 2.I.V 2.S.c	2.0 1.5 0.8	ȵis̪	0	1504
1591	Backstrom-1992-210b-152	two	KharmangBalti	Kharmang Balti	ñɪs	ñɪs	ȵ ɪ s̪	balt1258	34.968679	76.213849	Sino-Tibetan	4 7 3	AXN	NIS	3	3.N.C 3.I.V 3.S.c	2.0 1.5 0.8	ȵɪs̪	0	1504
1592	Backstrom-1992-210b-152	two	ChorbatBalti	Chorbat Balti	ñis	ñis	ȵ i s̪	balt1258	34.979586	72.680387	Sino-Tibetan	4 7 3	AXN	NIS	1	1.N.C 1.I.V 1.S.c	2.0 1.5 0.8	ȵis̪	0	1504
1593	Backstrom-1992-210b-152	two	SkarduPurki	Skardu Purki	ñis	ñis	ȵ i s̪	puri1258			Sino-Tibetan	4 7 3	AXN	NIS	7	7.N.C 7.I.V 7.S.c	2.0 1.5 0.8	ȵis̪	0	1504
3350	Backstrom-1992-210c-152	two	Hussainabad	Hussainabad	ɑlˈtʌ (m.)	ɑlˈtʌ	ɑ l ˈt̪/t̪ ɜ	hunz1248	36.6865546	74.8234606	Burushaski
3351	Backstrom-1992-210c-152	two	Murtazabad	Murtazabad	ɑlˈtʌ (m.)	ɑlˈtʌ	ɑ l ˈt̪/t̪ ɜ	hunz1248	36.2821952	74.5889064	Burushaski
3352	Backstrom-1992-210c-152	two	Haiderabad	Haiderabad	ɑlˈtʌ (m.)	ɑlˈtʌ	ɑ l ˈt̪/t̪ ɜ	hunz1248	36.2969008	74.5985662	Burushaski
3353	Backstrom-1992-210c-152	two	Ganish	Ganish	ɑlˈtʌ (m.)	ɑlˈtʌ	ɑ l ˈt̪/t̪ ɜ	hunz1248	36.312159	74.6626353	Burushaski
