COGID	AntangWesternSandong	BanliangYangAn	DujiangEasternSandong	JiaoliPandong	JiarongSouthernSandong	JiuqianSouthernSandong	Pandong	RenliEasternSandong	SanjiangEasternSandong	ShuigenCentralSandong	ShuiweiSouthernSandong	ShuiyaoSouthernSandong	TangnianYangAn	TangzhouWesternSandong	TingpaiWesternSandong	ZhongheCentralSandong
2393-14														ˀn a ¹		
1156-14														ŋ ai ¹		
2374-14														ⁿd a ¹		
2146-14														a ¹		
5133-14														ˀn a ŋ ¹		
4981-14														m u k ¹		
10239-14														m a ¹		
599-14														n j uː t ¹		
5048-14														q o ¹		
6331-14														h a ¹		
290-14														ȶʰ i n ¹		
311-14														h aː k ¹		
3430-14														m j a ¹		
5369-14														m j a ¹		
2749-14														ȶ o n ¹		
2621-14														l j a p ¹		
1181-14														t a k ¹		
949-14														t j u ¹		
2839-14														t i n ¹		
861-14														l aː k ¹		
6773-14														l aː k ¹		
5739-14														l aː k ¹		
5740-14														kʰ ə t ¹		
3550-14														ɕ u m ¹		
4445-14														p uː t ¹		
680-14														l o ŋ ¹		
817-14														ⁿd ə n ¹		
782-14														pʰ j aː t ¹		
10396-14														ˀn j u ¹		
4606-14														n aː n ¹		
5207-14														m a n ¹		
7280-14														ts j a ¹		
6983-14														ʔ j uː t ¹		
5168-14														p u ŋ ¹		
1264-14														ts u ¹		
915-14														t ui ¹		
1767-14														ts u ŋ ¹		
10901-14														k w e ŋ ¹		
10867-14														ˀd o ŋ ¹		
417-14														k w aː n ¹		
2285-14														pʰ e ¹		
11002-14														ʔ i t ¹		
6348-14														m ai ¹		
6349-14														ʁ aː n ¹		
10602-14														ˀb ə n ¹		
5654-14														m j e n ¹		
880-14														l e ¹		
983-14														ȵ aː n ¹		
2033-14														t o ¹		
1433-14														ʔ j a ¹		
1467-14														ˀd u k ¹		
469-14														t j u m ¹		
3127-14														m j a ¹		
4623-14														h a ¹		
7099-14														l j ə k ¹		
4726-14														ɕ e n ¹		
10465-14														ˀb aː n ¹		
5519-14														h ə n ¹		
5893-14														kʰ w u n ¹		
2857-14														t i n ¹		
3645-14														ɣ aː n ¹		
3032-14														f j aː n ¹		
2088-14														v j a n ¹		
2463-14														p u ¹		
4794-14														n i ¹		
4569-14														l u ŋ ¹		
4586-14														ts u ¹		
4552-14														p a ¹		
3228-14														q o ŋ ¹		
3245-14														j a ¹		
6651-14														l aː k ¹		
6652-14														ˀb aː n ¹		
1817-14														l aː k ¹		
1818-14														ˀb j aː k ¹		
11052-14														n u ¹		
1230-14														l aː k ¹		
3380-14														h e k ¹		
8174-14														ɣ u m ¹		
8599-14														p j a m ¹		
7782-14														ⁿd j ai ¹		
8294-14														l i k ¹		
8514-14														h aːi ¹		
9669-14														l j a k ¹		
8531-14														p aːi ¹		
7954-14														ʔ u k ¹		
9968-14														s aː m ¹		
8040-14														t a ¹		
9304-14														ts i ¹		
8345-14														t o k ¹		
8765-14														ȶ o k ¹		
8849-14														s e ŋ ¹		
9286-14														k w aː ŋ ¹		
9581-14														n u n ¹		
9267-14														l a ¹		
8497-14														ts ə n ¹		
7602-14														ʔ aː p ¹		
8431-14														v j ə n ¹		
10036-14														s u k ¹		
10019-14														l a k ¹		
9216-14														n e ¹		
8074-14														q a t ¹		
9511-14														p a n ¹		
8243-14														ʔ j a m ¹		
9250-14														t j e m ¹		
7568-14														s aːi ¹		
8832-14														k u ¹		
8057-14														ŋ e ¹		
7716-14														h u p ¹		
9899-14														ts i ¹		
7585-14														kʰ au ¹		
8582-14														ˀb j a ¹		
9097-14														l a m ¹		
10125-14														v a ¹		
9460-14														l aːi ¹		
9649-14														pʰ uː t ¹		
9870-14														ŋ a p ¹		
8680-14														ˀŋ a m ¹		
7699-14														ȶ i t ¹		
9001-14														ˀŋ w a t ¹		
9494-14														t i p ¹		
7666-14														ɕ ə n ¹		
9598-14														t a k ¹		
8023-14														q u m ¹		
6882-15															z ə t ¹	
6485-15															ˀb ə n ¹	
4690-15															m o n ¹	
5671-15															j f ə n ¹	
4272-15															l aː p ¹	
10935-15															ˀb e ¹	
4760-15															n j aː n ¹	
1881-15															v a n ¹	
4777-15															ɕ ə t ¹	
10969-15															v a n ¹	
10970-15															ˀȵ u ¹	
10206-15															v a n ¹	
6565-15															k w a n ¹	
1281-15															ʔ j e n ¹	
10569-15															n a m ¹	
6899-15															pʰ j u ŋ ¹	
7081-15															k ui ¹	
4090-15															ⁿd a m ¹	
2197-15															h u m ¹	
3352-15															t i ¹	
3892-15															ɕ ə t ¹	
1071-15															q aː m ¹	
10313-15															m ai ¹	
2671-15															ⁿd j ə t ¹	
5502-15															j f aː k ¹	
7382-15															ⁿd u n ¹	
932-15															ts i ŋ ¹	
533-15															m ai ¹	
4159-15															v a ¹	
2804-15															n u k ¹	
5451-15															ɣ ai ¹	
5773-15															ʔ au ¹	
6933-15															ʔ au ¹	
4657-15															ʔ au ¹	
4658-15															f j aː ŋ ¹	
6966-15															ɕ i ¹	
5351-15															ˀɣ a ¹	
4073-15															ⁿd aːi ¹	
2163-15															m j aː ŋ ¹	
1121-15															f a ¹	
5790-15															v aː ŋ ¹	
10413-15															ˀm a ¹	
6731-15															ˀm a ¹	
1645-15															ˀm a ¹	
4914-15															ˀm a ¹	
6175-15															ŋ a ¹	
3092-15															s i ŋ ¹	
1247-15															l j aː n ¹	
5620-15															ɕ j u ¹	
4897-15															ʁ a ¹	
4811-15															pʰ aː ŋ ¹	
1213-15															q aːi ¹	
11019-15															ʁ aː ŋ ¹	
11020-15															q aːi ¹	
2129-15															ʔ e p ¹	
3211-15															ŋ aː n ¹	
714-15															n o k ¹	
1729-15															q a ¹	
3679-15															m a ¹	
1054-15															m aːu ¹	
7448-15															m u m ¹	
582-15															ˀm i ¹	
4743-15															m j o n ¹	
5419-15															l j ə n ¹	
5601-15															ˀb i n ¹	
2705-15															m o m ¹	
6381-15															ˀȵ o ŋ ¹	
1017-15															ˀb a ¹	
645-15															l u k ¹	
273-15															m ə t ¹	
4338-15															ⁿd j a k ¹	
2533-15															k i ¹	
1089-15															kʰ u p ¹	
843-15															n a n ¹	
2787-15															m̥ Ø a t ¹	
4462-15															ˀn u n ¹	
10918-15															h a n ¹	
6582-15															h ui ¹	
2070-15															k a ¹	
3075-15															ˀȵ aː k ¹	
10848-15															v a ¹	
2480-15															ts ə n ¹	
2214-15															k ai ¹	
7225-15															h ə t ¹	
3515-15															p j a m ¹	
2588-15															ts ə n ¹	
2908-15															p j aː k ¹	
2393-15															ˀn a ¹	
1156-15															ŋ ai ¹	
2374-15															ⁿd a ¹	
2146-15															a ¹	
5133-15															ˀn a ŋ ¹	
4981-15															m u k ¹	
10239-15															m a ¹	
599-15															n j uː t ¹	
5048-15															q o ¹	
6331-15															h a ¹	
290-15															ȶʰ i n ¹	
311-15															h aː k ¹	
3430-15															m j a ¹	
5369-15															m j a ¹	
2749-15															ȶ Ø o n ¹	
2621-15															l j a p ¹	
1181-15															t a k ¹	
949-15															t j u ¹	
2839-15															t i n ¹	
861-15															l aː k ¹	
6773-15															l aː k ¹	
5739-15															l aː k ¹	
5740-15															kʰ ə t ¹	
3550-15															ɕ u m ¹	
4445-15															p uː t ¹	
680-15															l o ŋ ¹	
817-15															ⁿd ə n ¹	
782-15															pʰ j aː t ¹	
10396-15															ˀn j u ¹	
4606-15															n aː n ¹	
5207-15															m a n ¹	
7280-15															ts j a ¹	
6983-15															ʔ j uː t ¹	
5168-15															p u ŋ ¹	
1264-15															ts u ¹	
915-15															t ui ¹	
1767-15															ts u ŋ ¹	
10901-15															k w e ŋ ¹	
10867-15															ˀd o ŋ ¹	
417-15															k w aː n ¹	
2285-15															pʰ j e ¹	
11002-15															ʔ i t ¹	
6348-15															m ai ¹	
6349-15															ʁ aː n ¹	
10602-15															ˀb ə n ¹	
5654-15															m j e n ¹	
880-15															l e ¹	
983-15															ȵ aː n ¹	
2033-15															t o ¹	
1433-15															ʔ j a ¹	
1467-15															ˀd u k ¹	
469-15															t j u m ¹	
3127-15															m j a ¹	
4623-15															h a ¹	
7099-15															l j ə k ¹	
4726-15															ɕ e n ¹	
10465-15															ˀb aː n ¹	
5519-15															h ə n ¹	
5893-15															kʰ u n ¹	
2857-15															t i n ¹	
3645-15															ɣ aː n ¹	
3032-15															f j aː n ¹	
2088-15															v j e n ¹	
2463-15															p u ¹	
4794-15															n i ¹	
4569-15															l u ŋ ¹	
4586-15															ts u ¹	
4552-15															p a ¹	
3228-15															q o ŋ ¹	
3245-15															j a ¹	
6651-15															l aː k ¹	
6652-15															ˀb aː n ¹	
1817-15															l aː k ¹	
1818-15															ˀb j aː k ¹	
11052-15															n u ¹	
1230-15															l aː k ¹	
3380-15															h e k ¹	
8174-15															ɣ u m ¹	
8599-15															p j a m ¹	
7782-15															ⁿd j ai ¹	
8294-15															l i k ¹	
8514-15															h aːi ¹	
9669-15															l j a k ¹	
8531-15															p aːi ¹	
7954-15															ʔ u k ¹	
9968-15															s aː m ¹	
8040-15															t a ¹	
9304-15															ts i ¹	
8345-15															t o k ¹	
8765-15															ȶ o k ¹	
8849-15															s e ŋ ¹	
9286-15															k w aː ŋ ¹	
9581-15															n j u n ¹	
9267-15															l w a ¹	
8497-15															ts ə n ¹	
7602-15															ʔ aː p ¹	
8431-15															v j ə n ¹	
10036-15															s u k ¹	
10019-15															l a k ¹	
9216-15															n e ¹	
8074-15															q a t ¹	
9511-15															p a n ¹	
8243-15															ʔ j a m ¹	
9250-15															t j e m ¹	
7568-15															s aːi ¹	
8832-15															k u ¹	
8057-15															ˀȵ e ¹	
7716-15															h u p ¹	
9899-15															ts i ¹	
7585-15															kʰ au ¹	
8582-15															m j a ¹	
9097-15															l a m ¹	
10125-15															v a ¹	
9460-15															l aːi ¹	
9649-15															pʰ uː t ¹	
9870-15															ŋ a p ¹	
8680-15															ŋ a m ¹	
7699-15															ȶ i t ¹	
9001-15															ŋ w a t ¹	
9494-15															t i p ¹	
7666-15															ɕ ə n ¹	
9598-15															t a k ¹	
8023-15															q u m ¹	
6882-16																z ə t ¹
6485-16																ˀb ə n ¹
4690-16																m o n ¹
5671-16																f ə n ¹
4272-16																l aː p ¹
10935-16																ⁿb e ¹
4760-16																n j aː n ¹
1881-16																v a n ¹
4777-16																ɕ ə t ¹
10969-16																v a n ¹
10970-16																ˀȵ u ¹
10206-16																v a n ¹
6565-16																k w a n ¹
1281-16																ʔ j e n ¹
10569-16																n a m ¹
6899-16																pʰ j u ŋ ¹
7081-16																k ui ¹
4090-16																ⁿd a m ¹
2197-16																h u m ¹
3352-16																t i ¹
3892-16																ɕ ə t ¹
1071-16																q aː m ¹
10313-16																m ai ¹
2671-16																ⁿd j ə t ¹
5502-16																f aː k ¹
7382-16																ⁿd u n ¹
932-16																ts i ŋ ¹
533-16																m ai ¹
4159-16																v a ¹
2804-16																n u k ¹
5451-16																ɣ ai ¹
5773-16																ʔ au ¹
6933-16																ʔ au ¹
4657-16																ʔ au ¹
4658-16																f j aː ŋ ¹
6966-16																ɕ i ¹
5351-16																ˀɣ a ¹
4073-16																ⁿd aːi ¹
2163-16																ⁿb j aː ŋ ¹
1121-16																f a ¹
5790-16																v aː ŋ ¹
10413-16																ˀm a ¹
6731-16																ˀm a ¹
1645-16																ˀm a ¹
4914-16																ˀm a ¹
6175-16																ŋ a ¹
3092-16																s i ŋ ¹
1247-16																l j aː n ¹
5620-16																ɕ j eu ¹
4897-16																ʁ a ¹
4811-16																pʰ aː ŋ ¹
1213-16																q aːi ¹
11019-16																ʁ aː ŋ ¹
11020-16																q aːi ¹
2129-16																ʔ e p ¹
3211-16																ŋ aː n ¹
714-16																n o k ¹
1729-16																q a ¹
3679-16																m a ¹
1054-16																m eu ¹
7448-16																m u m ¹
582-16																ˀm i ¹
4743-16																m o n ¹
5419-16																l j ə n ¹
5601-16																ˀb i n ¹
2705-16																m o m ¹
6381-16																ˀȵ o ŋ ¹
1017-16																ˀb a ¹
645-16																l u k ¹
273-16																m ə t ¹
4338-16																ⁿd j a k ¹
2533-16																k i ¹
1089-16																kʰ u p ¹
843-16																n a n ¹
2787-16																m̥ a t ¹
4462-16																ˀn u n ¹
10918-16																h a n ¹
6582-16																h ui ¹
2070-16																k a ¹
3075-16																ˀȵ aː k ¹
10848-16																v a ¹
2480-16																ts ə n ¹
2214-16																k ai ¹
7225-16																h ə t ¹
3515-16																p j a m ¹
2588-16																ts ə n ¹
2908-16																p j aː k ¹
2393-16																ˀn a ¹
1156-16																ŋ ai ¹
2374-16																ⁿd a ¹
2146-16																a ¹
5133-16																ˀn a ŋ ¹
4981-16																m u k ¹
10239-16																m a ¹
599-16																n j uː t ¹
5048-16																q o ¹
6331-16																h a ¹
290-16																s i n ¹
311-16																h aː k ¹
3430-16																m j a ¹
5369-16																m j a ¹
2749-16																ȶ o n ¹
2621-16																l j a p ¹
1181-16																t a k ¹
949-16																t j u ¹
2839-16																t i n ¹
861-16																l aː k ¹
6773-16																l aː k ¹
5739-16																l aː k ¹
5740-16																kʰ ə t ¹
3550-16																ɕ u m ¹
4445-16																p uː t ¹
680-16																l o ŋ ¹
817-16																ⁿd ə n ¹
782-16																pʰ j aː t ¹
10396-16																ˀn j u ¹
4606-16																n aː n ¹
5207-16																m a n ¹
7280-16																ts j a ¹
6983-16																ʔ j uː t ¹
5168-16																p u ŋ ¹
1264-16																ts u ¹
915-16																t ui ¹
1767-16																ts u ŋ ¹
10901-16																k w e ŋ ¹
10867-16																ˀd o ŋ ¹
417-16																k w aː n ¹
2285-16																pʰ e ¹
11002-16																ʔ i t ¹
6348-16																m ai ¹
6349-16																ʁ aː n ¹
10602-16																ˀb ə n ¹
5654-16																m j e n ¹
880-16																l e ¹
983-16																ȵ aː n ¹
2033-16																t o ¹
1433-16																ʔ j a ¹
1467-16																ˀd u k ¹
469-16																t j u m ¹
3127-16																m j a ¹
4623-16																h a ¹
7099-16																l j ə k ¹
4726-16																ɕ e n ¹
10465-16																ˀb aː n ¹
5519-16																h ə n ¹
5893-16																kʰ w u n ¹
2857-16																t i n ¹
3645-16																ɣ aː n ¹
3032-16																f j aː n ¹
2088-16																v j a n ¹
2463-16																p u ¹
4794-16																n i ¹
4569-16																l u ŋ ¹
4586-16																ts u ¹
4552-16																p a ¹
3228-16																q o ŋ ¹
3245-16																j a ¹
6651-16																l aː k ¹
6652-16																ⁿb aː n ¹
1817-16																l aː k ¹
1818-16																ˀb j aː k ¹
11052-16																n u ¹
1230-16																l aː k ¹
3380-16																h e k ¹
8174-16																ɣ u m ¹
8599-16																p j a m ¹
7782-16																ⁿd j ai ¹
8294-16																l i k ¹
8514-16																h aːi ¹
9669-16																l j a k ¹
8531-16																p aːi ¹
7954-16																ʔ u k ¹
9968-16																s aː m ¹
8040-16																t a ¹
9304-16																ts i ¹
8345-16																t o k ¹
8765-16																ȶ o k ¹
8849-16																s e ŋ ¹
9286-16																k w aː ŋ ¹
9581-16																n u n ¹
9267-16																l w a ¹
8497-16																ts ə n ¹
7602-16																ʔ aː p ¹
8431-16																v j ə n ¹
10036-16																s u k ¹
10019-16																l a k ¹
9216-16																n e ¹
8074-16																q a t ¹
9511-16																p a n ¹
8243-16																ʔ j a m ¹
9250-16																t j e m ¹
7568-16																s aːi ¹
8832-16																k u ¹
8057-16																ˀȵ e ¹
7716-16																h u p ¹
9899-16																ts i ¹
7585-16																kʰ au ¹
8582-16																ⁿb j a ¹
9097-16																l a m ¹
10125-16																v a ¹
9460-16																l aːi ¹
9649-16																pʰ uː t ¹
9870-16																ŋ a p ¹
8680-16																ŋ a m ¹
7699-16																ȶ i t ¹
9001-16																ŋ w a t ¹
9494-16																t i p ¹
7666-16																ɕ ə n ¹
9598-16																t a k ¹
8023-16																q u m ¹
