COGID	AntangWesternSandong	BanliangYangAn	DujiangEasternSandong	JiaoliPandong	JiarongSouthernSandong	JiuqianSouthernSandong	Pandong	RenliEasternSandong	SanjiangEasternSandong	ShuigenCentralSandong	ShuiweiSouthernSandong	ShuiyaoSouthernSandong	TangnianYangAn	TangzhouWesternSandong	TingpaiWesternSandong	ZhongheCentralSandong
2146-10										qʰ a ¹						
5133-10										ˀn a ŋ ¹						
4981-10										m u k ¹						
10239-10										m a ¹						
599-10										n j u t ¹						
5048-10										q o ¹						
6331-10										h a ¹						
290-10										ȶʰ i n ¹						
311-10										h aː k ¹						
3430-10										m j a ¹						
5369-10										m j a ¹						
2749-10										ȶ o n ¹						
2621-10										l j a p ¹						
1181-10										t a k ¹						
949-10										t j u ¹						
2839-10										t i n ¹						
861-10										l aː k ¹						
6773-10										l aː k ¹						
5739-10										l aː k ¹						
5740-10										h ə t ¹						
3550-10										ɕ u m ¹						
4445-10										p u t ¹						
680-10										l o ŋ ¹						
817-10										t ə n ¹						
782-10										pʰ j aː t ¹						
10396-10										ˀn j u ¹						
4606-10										n aː n ¹						
5207-10										m a n ¹						
7280-10										ts j a ¹						
6983-10										ʔ j u t ¹						
5168-10										p u ŋ ¹						
1264-10										ts u ¹						
915-10										t ui ¹						
1767-10										ts u ŋ ¹						
10901-10										k i ŋ ¹						
10867-10										ˀd o ŋ ¹						
417-10										k w aː n ¹						
2285-10										pʰ j e ¹						
11002-10										ʔ i t ¹						
6348-10										m ai ¹						
6349-10										ʁ aː n ¹						
10602-10										ˀb i n ¹						
5654-10										m j e n ¹						
880-10										l e ¹						
983-10										ȵ aː n ¹						
2033-10										t o ¹						
1433-10										ʔ j a ¹						
1467-10										ˀd u k ¹						
469-10										t j u m ¹						
3127-10										m j a ¹						
4623-10										h a ¹						
7099-10										l j ə k ¹						
4726-10										ɕ e n ¹						
10465-10										ˀb aː n ¹						
5519-10										h ə n ¹						
5893-10										kʰ u n ¹						
2857-10										t i n ¹						
3645-10										ɣ aː n ¹						
3032-10										f j aː n ¹						
2088-10										v j a n ¹						
2463-10										p u ¹						
4794-10										n i ¹						
4569-10										l u ŋ ¹						
4586-10										ts u ¹						
4552-10										p a ¹						
3228-10										q o ŋ ¹						
3245-10										j a ¹						
6651-10										l aː k ¹						
6652-10										ⁿb aː n ¹						
1817-10										l aː k ¹						
1818-10										ˀb j aː k ¹						
11052-10										n u ¹						
1230-10										l aː k ¹						
3380-10										h aː k ¹						
8174-10										ɣ u m ¹						
8599-10										p j a m ¹						
7782-10										ⁿd j ai ¹						
8294-10										l i k ¹						
8514-10										h aːi ¹						
9669-10										l j a k ¹						
8531-10										p aːi ¹						
7954-10										ʔ u k ¹						
9968-10										s aː m ¹						
8040-10										t a ¹						
9304-10										ts i ¹						
8345-10										t o k ¹						
8765-10										ȶ o k ¹						
8849-10										s e ŋ ¹						
9286-10										k aː ŋ ¹						
9581-10										n u n ¹						
9267-10										l w a ¹						
8497-10										ts ə n ¹						
7602-10										ʔ aː p ¹						
8431-10										v j ə n ¹						
10036-10										s u k ¹						
10019-10										l a k ¹						
9216-10										n e ¹						
8074-10										q a t ¹						
9511-10										p a n ¹						
8243-10										ʔ j a m ¹						
9250-10										t j e m ¹						
7568-10										s aːi ¹						
8832-10										k u ¹						
8057-10										f e ¹						
7716-10										h u p ¹						
9899-10										ts i ¹						
7585-10										kʰ au ¹						
8582-10										ⁿb j a ¹						
9097-10										l a m ¹						
10125-10										v a ¹						
9460-10										l aːi ¹						
9649-10										pʰ u t ¹						
9870-10										ŋ a p ¹						
8680-10										v a m ¹						
7699-10										ȶ ə t ¹						
9001-10										ɕ a t ¹						
9494-10										t i p ¹						
7666-10										ɕ ə n ¹						
9598-10										t a k ¹						
8023-10										q u m ¹						
9053-10										ɣ u t ¹						
10091-10										s a k ¹						
10002-10										pʰ j aːu ¹						
7765-10										t aːu ¹						
8800-10										m e ¹						
9934-10										k a ¹						
9985-10										ʔ aːu ¹						
7850-10										t aː p ¹						
7816-10										ʔ a m ¹						
8663-10										ʔ u m ¹						
8697-10										ȶ ə t ¹						
9615-10										j e n ¹						
8362-10										t ə t ¹						
8091-10										t ai ¹						
8748-10										h a ¹						
22-10										d aːu ¹						
11084-10										s aːu ¹						
7365-10										n aːi ¹						
4201-10										s i ¹						
5841-10										f a ¹						
4640-10										t a ¹						
662-10										l ə n ¹						
384-10										ȵ aːu ¹						
5151-10										m e ¹						
1399-10										t o ¹						
5259-10										ʔ j ə t ¹						
10353-10										ɣ a ¹						
10370-10										ȵ i ¹						
7401-10										h aː m ¹						
2958-10										ɕ i ¹						
2770-10										ŋ o ¹						
6434-10										l j o k ¹						
6192-10										ɕ ə t ¹						
2231-10										p aː t ¹						
5116-10										ȶ u ¹						
7297-10										s u p ¹						
3731-10										p ə k ¹						
748-10										ˀn a m ¹						
2180-10										h a m ¹						
4107-10										ˀȵ a m ¹						
2688-10										k o n ¹						
616-10										k i ŋ ¹						
1898-10										ˀd a k ¹						
203-10										m ai ¹						
897-10										ˀb j a ¹						
10189-10										ɕ e n ¹						
1592-10										s o k ¹						
6088-10										t j a ŋ ¹						
2975-10										ⁿd aː ŋ ¹						
6714-10										h u m ¹						
731-10										q a m ¹						
2722-10										j u ¹						
5637-10										qʰ aː t ¹						
765-10										j i k ¹						
1695-10										kʰ i m ¹						
2112-10										s j u ¹						
6634-10										m a ¹						
7331-10										ˀn a ¹						
7348-10										ˀb aː ŋ ¹						
6527-10										t i ¹						
3568-10										z a n ¹						
4378-10										ˀɣ aːi ¹						
6292-10										ⁿd j ə n ¹						
3585-10										v aː ŋ ¹						
4428-10										ⁿd a m ¹						
7046-10										ɕ a ŋ ¹						
1915-10										ʔ j a m ¹						
4518-10										k u ŋ ¹						
2516-10										s j aːu ¹						
4480-10										ⁿb aː n ¹						
2499-10										ˀb j aː k ¹						
5584-10										h o ¹						
2429-10										h ui ¹						
5224-10										q aːu ¹						
3464-10										kʰ a k ¹						
10142-10										t o ŋ ¹						
7159-10										v a n ¹						
6599-10										ˀn ui ¹						
10207-10										m u ¹						
6837-10										s ə n ¹						
2654-10										v i ¹						
367-10										v u k ¹						
5858-10										ˀn j a ¹						
451-10										f a n ¹						
5944-10										h aː ŋ ¹						
512-10										l j aː k ¹						
7138-10										ʔ aːu ¹						
4845-10										j a ¹						
4915-10										q aː t ¹						
10570-10										k ui ¹						
5300-10										ˀb j aː n ¹						
5418-10										ȶ i ¹						
1748-10										f i k ¹						
3532-10										t u ¹						
310-10										t e ¹						
5368-10										ɣ aː n ¹						
4321-10										t a p ¹						
5065-10										kʰ e ¹						
5961-10										l aː k ¹						
1450-10										t a ¹						
10430-10										ȶ e ¹						
6210-10										t au ¹						
5468-10										z ə n ¹						
6685-10										h aːu ¹						
6882-11											qʰ ə t ¹					
6485-11											ˀb ə n ¹					
4690-11											m u n ¹					
5671-11											f ə n ¹					
4272-11											l aː p ¹					
10935-11											f e ¹					
4760-11											n i n ¹					
1881-11											v a n ¹					
4777-11											ɕ ə t ¹					
10969-11											v a n ¹					
10970-11											ˀȵ u ¹					
10206-11											v a n ¹					
6565-11											k a n ¹					
1281-11											ʔ j e n ¹					
10569-11											n a m ¹					
6899-11											pʰ j u ŋ ¹					
7081-11											k ui ¹					
4090-11											ⁿd a m ¹					
2197-11											qʰ u m ¹					
3352-11											t i ¹					
3892-11											qʰ ə t ¹					
1071-11											q aː m ¹					
10313-11											m ai ¹					
2671-11											t j ə t ¹					
5502-11											f aː k ¹					
7382-11											t u n ¹					
932-11											ts i ŋ ¹					
533-11											m ai ¹					
4159-11											v a ¹					
2804-11											n u k ¹					
5451-11											ɣ ai ¹					
5773-11											ʔ au ¹					
6933-11											ʔ au ¹					
4657-11											ʔ au ¹					
4658-11											f j aː ŋ ¹					
6966-11											h i ¹					
5351-11											ˀɣ a ¹					
4073-11											t aːi ¹					
2163-11											ⁿb j aː ŋ ¹					
1121-11											f a ¹					
5790-11											v aː ŋ ¹					
10413-11											ɣ a ¹					
6731-11											ɣ a ¹					
1645-11											ɣ a ¹					
4914-11											ɣ a ¹					
6175-11											v a ¹					
3092-11											s i ŋ ¹					
1247-11											l j aː n ¹					
5620-11											h u ¹					
4897-11											ˀɣ a ¹					
4811-11											f aː ŋ ¹					
1213-11											q aːi ¹					
11019-11											ʁ aː ŋ ¹					
11020-11											q aːi ¹					
2129-11											ʔ e p ¹					
3211-11											ŋ aː n ¹					
714-11											n o k ¹					
1729-11											q a ¹					
3679-11											m a ¹					
1054-11											m ai ¹					
7448-11											m u m ¹					
582-11											m i ¹					
4743-11											m u n ¹					
5419-11											l j ə n ¹					
5601-11											ˀb i n ¹					
2705-11											m o m ¹					
6381-11											ˀȵ o ŋ ¹					
1017-11											ˀb a ¹					
645-11											l u k ¹					
273-11											m ə t ¹					
4338-11											t j a k ¹					
2533-11											k i ¹					
1089-11											kʰ u p ¹					
843-11											n a n ¹					
2787-11											m̥ a t ¹					
4462-11											ˀn u n ¹					
10918-11											h a n ¹					
6582-11											h ui ¹					
2070-11											k a ¹					
3075-11											ˀȵ aː k ¹					
10848-11											v a ¹					
2480-11											ts ə n ¹					
2214-11											k ai ¹					
7225-11											x ə t ¹					
3515-11											p j a m ¹					
2588-11											ts ə n ¹					
2908-11											p j aː k ¹					
2393-11											ˀn a ¹					
1156-11											ŋ ai ¹					
2374-11											ⁿd a ¹					
2146-11											qʰ a ¹					
5133-11											ˀn a ŋ ¹					
4981-11											m u k ¹					
10239-11											m a ¹					
599-11											n j u t ¹					
5048-11											q o ¹					
6331-11											h a ¹					
290-11											ȶʰ i n ¹					
311-11											h aː k ¹					
3430-11											m a ¹					
5369-11											m a ¹					
2749-11											ȶ o n ¹					
2621-11											l j a p ¹					
1181-11											t a k ¹					
949-11											t j u ¹					
2839-11											t i n ¹					
861-11											l aː k ¹					
6773-11											l aː k ¹					
5739-11											l aː k ¹					
5740-11											x ə t ¹					
3550-11											qʰ u m ¹					
4445-11											p u t ¹					
680-11											l o ŋ ¹					
817-11											t ə n ¹					
782-11											pʰ j aː t ¹					
10396-11											ˀn j u ¹					
4606-11											n aː n ¹					
5207-11											m a n ¹					
7280-11											ts a ¹					
6983-11											ʔ j u t ¹					
5168-11											p o ŋ ¹					
1264-11											ts u ¹					
915-11											t i ¹					
1767-11											ts u ŋ ¹					
10901-11											k a ŋ ¹					
10867-11											ˀd o ŋ ¹					
417-11											k aː n ¹					
2285-11											pʰ j ai ¹					
11002-11											ʔ i t ¹					
6348-11											m ai ¹					
6349-11											ʁ aː n ¹					
10602-11											ˀb ə n ¹					
5654-11											m j e n ¹					
880-11											l e ¹					
983-11											h aː n ¹					
2033-11											t o ¹					
1433-11											ʔ j a ¹					
1467-11											ˀd u k ¹					
469-11											t j u m ¹					
3127-11											m a ¹					
4623-11											h a ¹					
7099-11											l j ə k ¹					
4726-11											h e n ¹					
10465-11											ˀb aː n ¹					
5519-11											x ə n ¹					
5893-11											kʰ u n ¹					
2857-11											t i n ¹					
3645-11											ɣ aː n ¹					
3032-11											f j aː n ¹					
2088-11											f j a n ¹					
2463-11											p u ¹					
4794-11											n i ¹					
4569-11											l u ŋ ¹					
4586-11											ts u ¹					
4552-11											p a ¹					
3228-11											q o ŋ ¹					
3245-11											j a ¹					
6651-11											l aː k ¹					
6652-11											ⁿb aː n ¹					
1817-11											l aː k ¹					
1818-11											ˀb j aː k ¹					
11052-11											n u ¹					
1230-11											l aː k ¹					
3380-11											h e k ¹					
8174-11											ɣ u m ¹					
8599-11											p j a m ¹					
7782-11											t j ai ¹					
8294-11											l i k ¹					
8514-11											h aːi ¹					
9669-11											l j a k ¹					
8531-11											p aːi ¹					
7954-11											ʔ u k ¹					
9968-11											s aː m ¹					
8040-11											t a ¹					
9304-11											ts i ¹					
8345-11											t o k ¹					
8765-11											ȶ o k ¹					
8849-11											s e ŋ ¹					
9286-11											k a ŋ ¹					
9581-11											n u n ¹					
9267-11											l a ¹					
8497-11											ts ə n ¹					
7602-11											ʔ aː p ¹					
8431-11											pʰ j ə n ¹					
10036-11											s u k ¹					
10019-11											l a k ¹					
9216-11											n e ¹					
8074-11											q a t ¹					
9511-11											p a n ¹					
8243-11											ʔ j a m ¹					
9250-11											t j e m ¹					
7568-11											s aːi ¹					
8832-11											k u ¹					
8057-11											ˀȵ e ¹					
7716-11											h u p ¹					
9899-11											ts i ¹					
7585-11											kʰ au ¹					
8582-11											ˀb j a ¹					
9097-11											l a m ¹					
10125-11											v a ¹					
9460-11											l aːi ¹					
9649-11											pʰ u t ¹					
9870-11											ŋ a p ¹					
8680-11											v a m ¹					
7699-11											ȶ i t ¹					
9001-11											v a t ¹					
9494-11											t i p ¹					
7666-11											ɕ ə n ¹					
9598-11											t j a k ¹					
8023-11											q u m ¹					
9053-11											ɣ u t ¹					
10091-11											s ə k ¹					
10002-11											pʰ j aːu ¹					
7765-11											t aːu ¹					
8800-11											m e ¹					
9934-11											k a ¹					
9985-11											ʔ aːu ¹					
7850-11											t aː p ¹					
7816-11											ʔ a m ¹					
8663-11											ʔ u m ¹					
8697-11											ȶ i t ¹					
9615-11											j a n ¹					
8362-11											t a t ¹					
8091-11											t ai ¹					
8748-11											h a ¹					
22-11											ˀd aːu ¹					
11084-11											s aːu ¹					
7365-11											n aːi ¹					
4201-11											s i ¹					
5841-11											f a ¹					
4640-11											t a ¹					
662-11											l ə n ¹					
384-11											h aːu ¹					
5151-11											m e ¹					
1399-11											t o ¹					
5259-11											ʔ j ə t ¹					
10353-11											ɣ a ¹					
10370-11											ȵ i ¹					
7401-11											h aː m ¹					
2958-11											h i ¹					
2770-11											ŋ o ¹					
6434-11											l j o k ¹					
6192-11											ɕ ə t ¹					
2231-11											p aː t ¹					
5116-11											ȶ u ¹					
7297-11											s u p ¹					
3731-11											p e k ¹					
748-11											ˀn a m ¹					
2180-11											h a m ¹					
4107-11											ˀȵ a m ¹					
2688-11											k o n ¹					
616-11											k i ŋ ¹					
1898-11											ˀd a k ¹					
203-11											m ai ¹					
897-11											ˀb j a ¹					
10189-11											h e n ¹					
1592-11											s o k ¹					
6088-11											t j a ŋ ¹					
2975-11											ⁿd aː ŋ ¹					
6714-11											h u m ¹					
731-11											q a m ¹					
2722-11											j u ¹					
5637-11											qʰ aː t ¹					
765-11											j i k ¹					
1695-11											ⁿb i m ¹					
2112-11											s j u ¹					
6634-11											ɣ a ¹					
7331-11											ˀn a ¹					
7348-11											ˀb aː ŋ ¹					
6527-11											t i ¹					
3568-11											z a n ¹					
4378-11											ˀɣ aːi ¹					
6292-11											ⁿd j ə n ¹					
3585-11											v aː ŋ ¹					
4428-11											t a m ¹					
7046-11											h a ŋ ¹					
1915-11											ʔ j a m ¹					
4518-11											k u ŋ ¹					
2516-11											s j u ¹					
4480-11											ⁿb aː n ¹					
2499-11											ˀb j aː k ¹					
5584-11											h o ¹					
2429-11											h u ¹					
5224-11											q aːu ¹					
3464-11											kʰ a k ¹					
10142-11											t o ŋ ¹					
7159-11											v a n ¹					
6599-11											ˀn ui ¹					
10207-11											ˀm u ¹					
6837-11											s ə n ¹					
2654-11											v i ¹					
367-11											v u k ¹					
5858-11											ˀn a ¹					
451-11											v a n ¹					
5944-11											h aː ŋ ¹					
512-11											l j aː k ¹					
7138-11											ʔ ui ¹					
4845-11											j a ¹					
4915-11											q aː t ¹					
5300-11											ˀb j aː n ¹					
5418-11											t i ¹					
1748-11											f i k ¹					
3532-11											t u ¹					
310-11											t e ¹					
5368-11											f aː n ¹					
4321-11											t a p ¹					
5065-11											n̥ e ¹					
5961-11											l aː k ¹					
1450-11											t a ¹					
10430-11											ˀd i ¹					
6210-11											t au ¹					
5468-11											z ə n ¹					
6685-11											h aːu ¹					
6882-12												v ə t ¹				
6485-12												ˀb i n ¹				
4690-12												m o n ¹				
5671-12												v ə n ¹				
4272-12												l aː p ¹				
10935-12												f e ¹				
4760-12												n i n ¹				
1881-12												v a n ¹				
4777-12												ɕ ə t ¹				
10969-12												v a n ¹				
10970-12												ˀȵ u ¹				
10206-12												v a n ¹				
6565-12												k a n ¹				
1281-12												ʔ j e n ¹				
10569-12												n a m ¹				
6899-12												pʰ u ŋ ¹				
7081-12												k ui ¹				
4090-12												t a m ¹				
2197-12												h u m ¹				
3352-12												ⁿd j eu ¹				
3892-12												ɕ ə t ¹				
1071-12												q aː m ¹				
10313-12												m ai ¹				
2671-12												ⁿd j i t ¹				
5502-12												f aː k ¹				
7382-12												ⁿd u n ¹				
932-12												ts i ŋ ¹				
533-12												m ai ¹				
4159-12												v a ¹				
2804-12												ˀn u k ¹				
5451-12												ɣ ai ¹				
5773-12												ʔ au ¹				
6933-12												ʔ au ¹				
4657-12												ʔ au ¹				
4658-12												v j aː ŋ ¹				
6966-12												ɕ i ¹				
5351-12												ˀɣ a ¹				
4073-12												ⁿd aːi ¹				
2163-12												ˀb j aː ŋ ¹				
1121-12												f a ¹				
5790-12												v aː ŋ ¹				
10413-12												m a ¹				
6731-12												m a ¹				
1645-12												m a ¹				
4914-12												m a ¹				
6175-12												pʰ a ¹				
3092-12												s i ŋ ¹				
1247-12												l j aː n ¹				
5620-12												ɕ u ¹				
4897-12												q a ¹				
4811-12												pʰ aː ŋ ¹				
1213-12												q aːi ¹				
11019-12												l aː ŋ ¹				
11020-12												q aːi ¹				
2129-12												ʔ e p ¹				
3211-12												ŋ aː n ¹				
714-12												n o k ¹				
1729-12												q a ¹				
3679-12												m a ¹				
1054-12												m aːu ¹				
7448-12												m u m ¹				
582-12												m i ¹				
4743-12												m e n ¹				
5419-12												l j i n ¹				
5601-12												ˀb i n ¹				
2705-12												m u m ¹				
6381-12												ˀȵ o ŋ ¹				
1017-12												ˀb a ¹				
645-12												l u k ¹				
273-12												m i t ¹				
4338-12												ⁿd j a k ¹				
2533-12												k i ¹				
1089-12												kʰ ə p ¹				
843-12												n a n ¹				
2787-12												m̥ a t ¹				
4462-12												ˀn u n ¹				
10918-12												h a n ¹				
6582-12												h ui ¹				
2070-12												k a ¹				
3075-12												ˀȵ aː k ¹				
10848-12												v a ¹				
2480-12												ts i n ¹				
2214-12												k ai ¹				
7225-12												h ə t ¹				
3515-12												p a m ¹				
2588-12												ts i n ¹				
2908-12												p j aː k ¹				
2393-12												ˀn a ¹				
1156-12												ŋ ai ¹				
2374-12												ⁿd a ¹				
2146-12												qʰ a ¹				
5133-12												ˀn a ŋ ¹				
4981-12												m u k ¹				
10239-12												m a ¹				
599-12												ˀn u t ¹				
5048-12												q o ¹				
6331-12												h a ¹				
290-12												ȶʰ i n ¹				
311-12												h aː k ¹				
3430-12												m a ¹				
5369-12												m a ¹				
2749-12												ȶ o n ¹				
2621-12												l j a p ¹				
1181-12												t a k ¹				
949-12												t j u ¹				
2839-12												t i n ¹				
861-12												l aː k ¹				
6773-12												l aː k ¹				
5739-12												l aː k ¹				
5740-12												v ə t ¹				
3550-12												ɕ u m ¹				
4445-12												p ə t ¹				
680-12												l o ŋ ¹				
817-12												t i n ¹				
782-12												pʰ aː t ¹				
10396-12												ˀn u ¹				
4606-12												n aː n ¹				
5207-12												m a n ¹				
7280-12												ts j a ¹				
6983-12												ʔ j u t ¹				
5168-12												p o ŋ ¹				
1264-12												ts u ¹				
915-12												t ui ¹				
1767-12												ts u ŋ ¹				
10901-12												k aː ŋ ¹				
10867-12												ˀd o ŋ ¹				
417-12												k aː n ¹				
2285-12												pʰ e ¹				
11002-12												ʔ i t ¹				
6348-12												m ai ¹				
6349-12												q aː n ¹				
10602-12												ˀb i n ¹				
5654-12												m j eː n ¹				
880-12												l e ¹				
983-12												ȵ aː n ¹				
2033-12												t o ¹				
1433-12												ʔ j a ¹				
1467-12												k u k ¹				
469-12												t j u m ¹				
3127-12												m a ¹				
4623-12												h a ¹				
7099-12												l j aː k ¹				
4726-12												ɕ e n ¹				
10465-12												ˀb aː n ¹				
5519-12												h ə n ¹				
5893-12												h u n ¹				
2857-12												t i n ¹				
3645-12												l aː n ¹				
3032-12												v j aː n ¹				
2088-12												v a n ¹				
2463-12												p u ¹				
4794-12												n i ¹				
4569-12												l u ŋ ¹				
4586-12												ts u ¹				
4552-12												p a ¹				
3228-12												q o ŋ ¹				
3245-12												j a ¹				
6651-12												l aː k ¹				
6652-12												p aː n ¹				
1817-12												l aː k ¹				
1818-12												ˀb j aː k ¹				
11052-12												n u ¹				
1230-12												l aː k ¹				
3380-12												h e k ¹				
8174-12												ˀɣ ə m ¹				
8599-12												p a m ¹				
7782-12												ⁿd j ai ¹				
8294-12												l i k ¹				
8514-12												h aːi ¹				
9669-12												l j a k ¹				
8531-12												p aːi ¹				
7954-12												ʔ u k ¹				
9968-12												s aː m ¹				
8040-12												ⁿd a ¹				
9304-12												ȶ i ¹				
8345-12												t o k ¹				
8765-12												ȶ o k ¹				
8849-12												s e ŋ ¹				
9286-12												k aː ŋ ¹				
9581-12												n o n ¹				
9267-12												l a ¹				
8497-12												ts i n ¹				
7602-12												ʔ aː p ¹				
8431-12												v j i n ¹				
10036-12												s u k ¹				
10019-12												l a k ¹				
9216-12												n e ¹				
8074-12												q a t ¹				
9511-12												p a n ¹				
8243-12												ʔ j a m ¹				
9250-12												t j e m ¹				
7568-12												s aːi ¹				
8832-12												k u ¹				
8057-12												f e ¹				
7716-12												h ə p ¹				
9899-12												ts i ¹				
7585-12												kʰ au ¹				
8582-12												ˀb j a ¹				
9097-12												l a m ¹				
10125-12												v a ¹				
9460-12												l aːi ¹				
9649-12												pʰ u t ¹				
9870-12												ŋ a p ¹				
8680-12												ˀn a m ¹				
7699-12												ȶ i t ¹				
9001-12												qʰ a t ¹				
9494-12												t i p ¹				
7666-12												ɕ i n ¹				
9598-12												t a k ¹				
8023-12												q ə m ¹				
9053-12												v u t ¹				
10091-12												s i k ¹				
10002-12												pʰ aːu ¹				
7765-12												t aːu ¹				
8800-12												m e ¹				
9934-12												k a ¹				
9985-12												ʔ aːu ¹				
7850-12												t aː p ¹				
7816-12												ʔ a m ¹				
8663-12												ʔ u m ¹				
8697-12												ȶ i t ¹				
9615-12												j a n ¹				
8362-12												t i t ¹				
8091-12												t ai ¹				
8748-12												h a ¹				
22-12												ⁿd aːu ¹				
11084-12												s aːu ¹				
7365-12												n aːi ¹				
4201-12												s i ¹				
5841-12												v a ¹				
4640-12												ⁿd a ¹				
662-12												l i n ¹				
384-12												ȵ aːu ¹				
5151-12												m e ¹				
1399-12												t o ¹				
5259-12												ʔ j i t ¹				
10353-12												v a ¹				
10370-12												ȵ i ¹				
7401-12												h aː m ¹				
2958-12												ɕ i ¹				
2770-12												ŋ o ¹				
6434-12												l j aː k ¹				
6192-12												ɕ ə t ¹				
2231-12												p aː t ¹				
5116-12												ȶ u ¹				
7297-12												s ə p ¹				
3731-12												p e k ¹				
748-12												ˀn a m ¹				
2180-12												h a m ¹				
4107-12												v a m ¹				
2688-12												k o n ¹				
616-12												k i ŋ ¹				
1898-12												ˀd a k ¹				
203-12												l ai ¹				
897-12												ˀb j a ¹				
10189-12												ɕ e n ¹				
1592-12												s o k ¹				
6088-12												t j a ŋ ¹				
2975-12												q aː ŋ ¹				
6714-12												h u m ¹				
731-12												q a m ¹				
2722-12												j u ¹				
5637-12												kʰ aː t ¹				
765-12												j i k ¹				
1695-12												h i m ¹				
2112-12												s j u ¹				
6634-12												m a ¹				
7331-12												ˀn a ¹				
7348-12												ˀb aː ŋ ¹				
6527-12												ⁿd j eu ¹				
3568-12												z a n ¹				
4378-12												ˀɣ aːi ¹				
6292-12												ˀd i n ¹				
3585-12												v aː ŋ ¹				
4428-12												t a m ¹				
7046-12												ɕ a ŋ ¹				
1915-12												ʔ j a m ¹				
4518-12												k u ŋ ¹				
2516-12												s j e ¹				
4480-12												p aː n ¹				
2499-12												ˀb j aː k ¹				
5584-12												h o ¹				
2429-12												h u ¹				
5224-12												q aːu ¹				
3464-12												v a k ¹				
10142-12												t o ŋ ¹				
7159-12												v a n ¹				
10207-12												j u ¹				
6837-12												s i n ¹				
2654-12												v i ¹				
367-12												v u k ¹				
5858-12												ˀn a ¹				
451-12												v a n ¹				
5944-12												h aː ŋ ¹				
512-12												l j aː k ¹				
7138-12												ʔ u ¹				
4845-12												j a ¹				
4915-12												q aː t ¹				
10570-12												k ui ¹				
5300-12												ˀb j aː n ¹				
5418-12												ȶ i ¹				
1748-12												f i k ¹				
3532-12												t u ¹				
5368-12												f aː n ¹				
4321-12												t a p ¹				
5065-12												ȵ e ¹				
5961-12												l aː k ¹				
1450-12												ⁿd a ¹				
10430-12												ˀd e ¹				
6210-12												t au ¹				
5468-12												z ə n ¹				
6685-12												h aːu ¹				
6882-13													q ə t ¹			
6485-13													m ə n ¹			
4690-13													m u n ¹			
5671-13													f ə n ¹			
4272-13													l aː p ¹			
10935-13													p e ¹			
4760-13													n i n ¹			
1881-13													v a n ¹			
4777-13													h ə t ¹			
10969-13													v a n ¹			
10970-13													ȵ u ¹			
10206-13													v a n ¹			
6565-13													k a n ¹			
1281-13													j e n ¹			
10569-13													n a m ¹			
6899-13													pʰ j u ŋ ¹			
7081-13													k ui ¹			
4090-13													ⁿd a m ¹			
2197-13													h u m ¹			
3352-13													t i ¹			
3892-13													h ə t ¹			
1071-13													q a m ¹			
10313-13													m ai ¹			
2671-13													ⁿd j ə t ¹			
5502-13													f aː k ¹			
7382-13													ⁿd u n ¹			
932-13													ȶ i ŋ ¹			
533-13													m ai ¹			
4159-13													v a ¹			
2804-13													n u k ¹			
5451-13													ɣ ai ¹			
5773-13													ʔ au ¹			
6933-13													ʔ au ¹			
4657-13													ʔ au ¹			
4658-13													p j aː ŋ ¹			
6966-13													h i ¹			
5351-13													ɣ a ¹			
4073-13													ⁿd aːi ¹			
2163-13													m j aː ŋ ¹			
1121-13													p a ¹			
5790-13													v aː ŋ ¹			
10413-13													m a ¹			
6731-13													m a ¹			
1645-13													m a ¹			
4914-13													m a ¹			
6175-13													v a ¹			
3092-13													s i ŋ ¹			
1247-13													l j aː n ¹			
5620-13													h j u ¹			
4897-13													v a ¹			
4811-13													pʰ aː ŋ ¹			
1213-13													q aːi ¹			
11019-13													l aː ŋ ¹			
11020-13													q aːi ¹			
2129-13													ʔ ai ¹			
3211-13													ŋ aː n ¹			
714-13													n u k ¹			
1729-13													q a ¹			
3679-13													m a ¹			
1054-13													m j ə ¹			
7448-13													m u m ¹			
582-13													m i ¹			
4743-13													m u n ¹			
5419-13													l j ə n ¹			
5601-13													m i n ¹			
2705-13													m o m ¹			
6381-13													ȵ o ŋ ¹			
1017-13													m a ¹			
645-13													l u k ¹			
273-13													m ə t ¹			
4338-13													ⁿd j a k ¹			
2533-13													k i ¹			
1089-13													kʰ u p ¹			
843-13													n a n ¹			
2787-13													h a t ¹			
4462-13													n u n ¹			
10918-13													h a n ¹			
6582-13													h ui ¹			
2070-13													k a ¹			
3075-13													ȵ aː k ¹			
10848-13													v a ¹			
2480-13													ȶ ə n ¹			
2214-13													k ai ¹			
7225-13													h ə t ¹			
3515-13													p j a m ¹			
2588-13													ȶ ə n ¹			
2908-13													p j aː k ¹			
2393-13													n a ¹			
1156-13													ŋ ai ¹			
2374-13													ⁿd a ¹			
2146-13													qʰ a ¹			
5133-13													n a ŋ ¹			
4981-13													m u k ¹			
10239-13													m a ¹			
599-13													n i t ¹			
5048-13													q o ¹			
6331-13													h a ¹			
290-13													h i n ¹			
311-13													h aː k ¹			
3430-13													m j a ¹			
5369-13													m j a ¹			
2749-13													ȶ o n ¹			
2621-13													l j a p ¹			
1181-13													t a k ¹			
949-13													t j u ¹			
2839-13													t i n ¹			
861-13													l aː k ¹			
6773-13													l aː k ¹			
5739-13													l aː k ¹			
5740-13													h ə t ¹			
3550-13													h u m ¹			
4445-13													p u t ¹			
680-13													l o ŋ ¹			
817-13													t ə n ¹			
