COGID	Bankan_Tey	Ben_Tey	Bunoge	Jamsay	Mombo	Najamba	Nanga	Penange	Perge_Tegu	Tebul_Ure	Tiranige_Diga	Togo_Kan	Tommo_So	Toro_Tegu	Yanda_Dom	Yorno_So
1319-12												n n n Ø				
1398-12												s u n u Ø n u				
1557-12												dʒ Ø r e				
1626-12												Ø a g a				
1840-12												Ø Ø l Ø				
2247-12												g Ø ɛ				
4677-12												k u Ø Ø j n				
5162-12												m Ø ɛ l e				
5406-12												Ø a n d u				
359-12												g Ø Ø a n				
1577-12												g Ø r e				
2196-12												n a l a				
2230-12												s Ø g Ø				
2533-12												b a r n a				
3605-12												k a n d a				
3866-12												n Ø dʒ Ø				
4553-12												Ø a n g n a				
4822-12												k u m b Ø				
5254-12												d Ø Ø ɔ				
503-12												Ø Ø l e n				
1356-12												m a n e				
2084-12												j Ø a Ø o				
2420-12												k Ø Ø Ø				
3218-12												p Ø n u dʒ Ø				
3718-12												n a r a				
4135-12												b a n u n				
4694-12												g u dʒ n n Ø				
807-12												k Ø m n Ø				
2320-12												k a Ø Ø				
2476-12												k ɔː ɛ ɛ				
3719-12												m Ø				
4460-12												s Ø Ø n				
5514-12												n ɛ n d ɛ				
5810-12												p Ø n l Ø				
93-12												d ɔ				
385-12												dʒ ɛ m b o ɛ				
890-12												n a m Ø Ø l Ø				
1769-12												Ø o m b o				
2162-12												b ɛ l o				
2635-12												s Ø				
3031-12												d ɛ g o				
4591-12												Ø a r e				
5301-12												p o r u				
5605-12												Ø Ø Ø o n				
63-12												k a r a				
296-12												dʒ a m b a				
463-12												d Ø m Ø e				
762-12												b a n a n k u n n				
1432-12												Ø a l u				
1474-12												Ø ɔ n n e				
2044-12												d Ø m b e				
2713-12												Ø o m n Ø Ø d o n o				
3219-12												p a dʒ Ø				
4120-12												k Ø Ø u				
4184-12												Ø ɔ l ɛ				
4423-12												d ɔ l ɔ				
4629-12												n u Ø j Ø				
4904-12												n ɛ Ø Ø ɛ ɛ				
4960-12												dʒ Ø n a dʒ Ø				
4980-12												Ø Ø n n				
5125-12												n ɔ n dʒ ɔ				
5549-12												Ø a Ø o a				
5771-12												dʒ Ø g Ø o				
5905-12												Ø Ø l Ø				
5922-12												b Ø r o				
1-12												p Ø				
629-12												d Ø n				
667-12												o Ø o				
1254-12												dʒ a n d Ø r Ø				
1415-12												Ø Ø o				
2551-12												l e				
2901-12												Ø u Ø g Ø				
3885-12												Ø ɛ r ɛ				
5622-12												p o n ɛ Ø e j				
6006-12												p Ø l ɔː				
43-12												s Ø ɛ ɛ				
158-12												m n ɔ s Ø				
194-12												b o ɛ				
1789-12												n u m Ø				
2618-12												k ɛ Ø o				
3113-12												Ø e g e				
3136-12												j a r a				
3751-12												p a j				
3959-12												Ø Ø Ø u				
4888-12												s a m Ø n a				
5180-12												s o m b o				
5583-12												Ø a Ø g a				
25-12												ɛ r a s o g o				
114-12												d ɔ Ø ɔ				
702-12												ɔ g ɔ Ø n Ø Ø				
952-12												k Ø r n n ɔ				
1941-12												k iː Ø Ø				
2351-12												b o b o				
3448-12												b Ø u d u				
3482-12												m Ø s Ø d n n n o				
3497-12												Ø a n n				
3588-12												k ɔ r ɔ				
4101-12												a l a n				
4202-12												g Ø Ø Ø n n				
4293-12												dʒ ɔ Ø ɔ				
4520-12												b e dʒ u				
4609-12												k ɔ r n n n a n				
4740-12												g Ø n ɔ n				
4781-12												s a n dʒ a				
526-12												n a n n g a				
545-12												Ø r Ø				
931-12												b ɛ n n				
999-12												j o				
1989-12												m o n o				
2145-12												dʒ Ø Ø				
2306-12												a m b a				
3015-12												n a n Ø a				
3300-12												e Ø e				
3639-12												Ø Ø Ø ɔ				
3774-12												Ø u r u				
3905-12												Ø a Ø				
3976-12												Ø n s Ø				
4039-12												d ɔ l u				
4152-12												g Ø l o n				
4260-12												ɔ Ø n a				
4334-12												n s ɔ Ø				
4570-12												d Ø g ɔ n Ø				
5200-12												ɛ Ø ɛ				
5752-12												Ø Ø				
66-12												k a				
744-12												n a Ø a				
1646-12												ɔ g Ø				
1745-12												dʒ ɛ j ɛ				
2066-12												n a Ø n a				
2958-12												m ɔ m Ø				
3197-12												k a				
3812-12												p Ø n g Ø				
4337-12												s n m Ø Ø				
5531-12												n Ø l e				
5868-12												k a				
245-12												Ø Ø Ø Ø				
1002-12												r o				
1026-12												Ø Ø n n				
1187-12												Ø Ø Ø Ø				
1238-12												Ø dʒ Ø				
1454-12												Ø Ø Ø e Ø				
1524-12												k Ø Ø Ø				
2288-12												o l o				
2553-12												b a Ø u				
2759-12												Ø g o				
2978-12												k Ø Ø ɔ				
3088-12												n ɛ l Ø				
3256-12												ɛ Ø ɛ				
3551-12												b Ø j g Ø				
4052-12												b ɛ s ɛ				
4220-12												k Ø				
4383-12												k u n ɛ				
4651-12												d Ø Ø e				
4821-12												k u				
5228-12												b Ø n Ø ɛ				
5319-12												Ø Ø s Ø				
5375-12												m a n a				
5465-12												m Ø Ø Ø				
5481-12												j Ø g Ø				
5641-12												Ø e j				
5692-12												a n a				
5715-12												Ø Ø Ø ɛ				
448-12												n o Ø				
567-12												j Ø Ø e				
915-12												iː				
1057-12												Ø ɛ Ø ɛ				
1208-12												g a m Ø				
1502-12												d Ø n Ø				
1669-12												d e m Ø e r e				
1684-12												Ø ɔː Ø u				
1864-12												k Ø g Ø Ø Ø				
1969-12												Ø ɔ g ɔ Ø ɔ				
2030-12												g u Ø ɔ				
2338-12												s Ø Ø ɛ				
3283-12												ɛ l ɛ				
3325-12												b ɔ n Ø u				
3395-12												Ø Ø Ø				
3535-12												k a				
3622-12												d a g a				
3813-12												l e				
4011-12												d Ø Ø				
4025-12												Ø Ø Ø ɛ				
4441-12												b a r a				
4720-12												a Ø Ø				
4721-12												Ø a Ø a				
4848-12												Ø Ø Ø Ø Ø				
5036-12												Ø Ø r Ø				
5078-12												b Ø r Ø Ø				
5109-12												Ø a g a				
5790-12												ɔ Ø ɔː				
5847-12												Ø Ø Ø Ø				
6008-12												j Ø Ø ɔ				
136-12												k o Ø o				
331-12												s a Ø a a				
412-12												j a				
572-12												n Ø Ø u				
618-12												u Ø ɔ				
652-12												b Ø Ø o				
1033-12												k Ø g Ø				
715-13													d ɛ Ø Ø			
1089-13													n a i			
1319-13													n Ø Ø i			
1398-13													dʒ u g u r Ø u			
1557-13													g ɛ r ɔ			
1626-13													g a g a			
1840-13													t ɛ n ɛ			
2247-13													g eː			
4677-13													Ø u l ɔ r̃ Ø			
5162-13													w̃ ɛ n r ɔ			
5406-13													t aː n l Ø			
359-13													g a l u			
1577-13													g ɛ l ɔ			
2196-13													n a l a			
2230-13													dʒ u g ɔ			
2533-13													b a r Ø a			
3605-13													Ø a n dʒ a			
3866-13													Ø ɔ g u			
4553-13													t a g u			
4822-13													Ø ɔ w̃ b ɔ			
5254-13													d ɛ l ɔ			
503-13													Ø ɛ ɔ			
1356-13													w̃ a			
2084-13													j aː b eː			
2420-13													Ø u l ɔ			
3218-13													Ø u i i g u			
3372-13													n a w̃ a			
3718-13													Ø a r a			
4135-13													b a n u Ø			
4694-13													g ɔ dʒ u			
807-13													Ø ɔ w̃ Ø u			
2320-13													Ø a n e			
2476-13													Ø u Ø Ø			
2842-13													d ɛ g u			
3719-13													w̃			
4081-13													d a w̃ b a			
4313-13													n ɛ g			
4460-13													Ø ɔ j			
5514-13													n ɛ n dʒ ɛ			
5810-13													Ø ɛ l u			
93-13													d ɔ			
260-13													b ɛ l ɛ			
385-13													t ɛ w̃ b ɛ			
1336-13													t eː g i			
1703-13													b a			
1769-13													t ɛ w̃ b ɛ			
2162-13													b ɛ r ɛ			
2635-13													dʒ ɔ			
3031-13													d ɛ g ɛ			
4591-13													t eː l eː			
5301-13													Ø ɛ r u			
5605-13													t ɛ w̃ ɔ			
63-13													Ø a l a			
762-13													b a n a i Ø u i			
1432-13													t a r u			
1474-13													t ɔ u ɔ			
1788-13													i u			
2044-13													d ɛ w̃ Ø ɔ			
2713-13													t w̃ ɛ d ɛ l ɛ			
3219-13													Ø aː g u			
3425-13													j ɔ			
4120-13													Ø ɔ l ɔ			
4184-13													r̃ ɔ Ø Ø			
4423-13													d ɔ r ɔ			
4629-13													n u ŋ ɔ			
4980-13													t ɔ Ø Ø			
5059-13													g u Ø ɔ			
5125-13													Ø ɔ ɲ dʒ ɔ			
5339-13													Ø a g a			
5905-13													t ɛ n u			
5922-13													b ɛ r e			
5938-13													i a d ɔ n i i ɔ			
1-13													Ø eː			
483-13													g u d u			
667-13													ɛ ɛ			
1254-13													dʒ a n dʒ u r u			
1415-13													ɲ eː			
1683-13													Ø ɛ i			
2901-13													t ɔ n u			
3251-13													b a r̃ a			
3885-13													dʒ ɛ l e			
4402-13													j			
5081-13													b ɛ n t ɛ			
43-13													dʒ a w̃			
194-13													b ɛ Ø			
221-13													e g u			
650-13													b ɔ dʒ ɔ			
716-13													j ɛ			
1374-13													Ø ɔ n g ɔ			
1452-13													g aː l a			
1789-13													n u w̃ ɔ			
2083-13													Ø a n			
2108-13													n a j			
2618-13													Ø ɛ l ɛ			
2636-13													w̃ i			
2924-13													Ø eː i u			
2941-13													b ɛ r̃ ɛ			
3113-13													t ɔ g ɔ			
3572-13													b ɛ r̃ u			
3811-13													l eː			
3959-13													t u r u			
4066-13													g ɔ ɔ			
5180-13													dʒ ɛ w̃ b e			
5751-13													t i Ø ɛ			
5981-13													a r a u			
872-13													e ɲ Ø e			
952-13													Ø u r Ø Ø ɔ			
1941-13													Ø ɛ l eː			
2442-13													n u w̃ ɔ			
3448-13													b Ø d u			
3497-13													u n aː r			
4101-13													a r a			
4202-13													g ɔ l ɔ			
4293-13													dʒ ɔ ɔ			
4520-13													Ø eː l u			
4740-13													g u n ɔ Ø			
4781-13													Ø a r̃ dʒ a			
5982-13													u n g u			
408-13													j a w̃ b u			
526-13													dʒ eː ɛ g a			
545-13													i r u			
789-13													g ɛ Ø u			
931-13													b ɛ Ø aː			
999-13													j ɛ			
1298-13													g ɔ l b a			
1942-13													j			
1989-13													w̃ ɛ n ɔ			
2145-13													dʒ Ø			
2306-13													a w̃ Ø a			
2817-13													a ŋ g aː			
3015-13													n a n dʒ a			
3639-13													t u Ø a			
3774-13													t u r u			
3976-13													g g Ø eː			
4152-13													Ø eː u			
4260-13													u w̃ b u			
4334-13													s ɔ			
4648-13													j			
5200-13													ɛ Ø eː			
5318-13													d ɔ l ɔ			
5532-13													eː ɲ ɛ			
5673-13													d e w̃ b e			
5866-13													Ø a l ɔ			
5887-13													Ø a w̃ i			
66-13													Ø a			
685-13													ɔ n u			
744-13													Ø a a			
1579-13													w̃ b ɛ l u			
1646-13													ɔ g u			
1748-13													j			
2066-13													n a Ø a			
2216-13													j a j			
2265-13													u Ø Ø			
2902-13													j u			
2958-13													w̃ ɔ Ø			
3534-13													d Ø n ɛ			
3684-13													Ø i n d ɔ			
3944-13													Ø u r ɔ			
4024-13													Ø ɛ b a			
4219-13													d e w̃ b e			
4240-13													g ɔ r ɔ			
4611-13													Ø ɛ w̃ u			
5828-13													Ø a u Ø			
5868-13													Ø a ɲ			
245-13													t ɔ l ɔ			
285-13													j ɛ			
348-13													ɛ r̃ ɛ			
1002-13													r ɛ			
1023-13													j			
1026-13													l i			
1074-13													n i g i			
1172-13													Ø Ø l			
1238-13													ɛ g u			
1275-13													d ɛ			
1612-13													n u Ø Ø			
2396-13													n g			
2553-13													b a n u			
2759-13													ɛ g ɛ			
3256-13													ɛ w̃ a			
3287-13													a n u			
3407-13													ɛ w̃			
3551-13													b Ø n g			
4383-13													Ø u			
4442-13													t ɛ j Ø			
4651-13													d i ŋ ɔ			
5423-13													Ø s Ø			
5424-13													ɔ l ɔ			
5481-13													j ɔ Ø ɔ			
5715-13													Ø ɛ r̃ i			
389-13													n g			
567-13													ɲ i n ɔ			
915-13													Ø			
1057-13													Ø eː n ɛ			
1727-13													Ø Ø			
1971-13													Ø u d Ø			
2338-13													d Ø Ø Ø			
2354-13													d ɛ Ø ɛ			
2500-13													ɛ g ɛ			
2598-13													Ø Ø Ø			
3159-13													j a n a			
3325-13													b Ø Ø Ø a			
3851-13													a b Ø Ø Ø			
4037-13													Ø a ɲ Ø a			
4280-13													j u g u d u			
4720-13													a l Ø			
4721-13													Ø a l a			
4986-13													Ø Ø r̃ u g g			
5043-13													t Ø j d Ø Ø Ø			
5078-13													Ø eː l Ø w̃			
5233-13													w̃ a g Ø			
5361-13													Ø i g Ø			
5963-13													Ø b Ø			
6008-13													j ɔ l Ø			
26-13													Ø Ø l			
144-13													Ø Ø ŋ Ø			
331-13													Ø Ø dʒ eː			
572-13													ɲ i Ø u			
600-13													d Ø ɛ			
618-13													u dʒ Ø			
936-13													b Ø Ø Ø			
1033-13													Ø i Ø i			
1109-13													Ø Ø			
1192-13													Ø Ø ŋ			
1206-13													Ø ɛ w̃ b ɛ			
715-14														Ø Ø Ø Ø		
1089-14														Ø a Ø Ø		
1319-14														Ø Ø Ø Ø		
1398-14														s u Ø Ø Ø Ø Ø		
1557-14														Ø Ø r Ø		
1626-14														Ø a Ø ɔ		
1840-14														Ø Ø Ø Ø		
2247-14														Ø Ø Ø		
4677-14														Ø u Ø Ø Ø Ø		
5162-14														Ø Ø Ø Ø Ø		
5406-14														Ø a Ø Ø Ø		
359-14														Ø Ø Ø Ø Ø		
2196-14														Ø a Ø a		
2230-14														s u Ø Ø		
2533-14														b a Ø Ø u		
3605-14														Ø a Ø Ø a		
3866-14														Ø Ø dʒ u		
4553-14														Ø a Ø Ø Ø u		
4822-14														Ø u Ø b Ø		
503-14														Ø Ø Ø Ø Ø		
1356-14														Ø a Ø Ø		
1881-14														Ø ɔ Ø Ø Ø Ø		
2084-14														Ø a Ø b Ø		
2420-14														Ø Ø r Ø		
3372-14														Ø a Ø a		
3718-14														Ø a r a		
4135-14														b a Ø Ø Ø		
4694-14														Ø u dʒ Ø Ø u		
807-14														Ø Ø Ø Ø Ø		
2476-14														Ø Ø Ø Ø		
2842-14														Ø Ø Ø u Ø		
3719-14														Ø ɔ		
4081-14														Ø a Ø b Ø u		
4313-14														Ø Ø Ø Ø Ø		
4460-14														s u Ø Ø		
5810-14														Ø Ø Ø Ø Ø		
93-14														Ø ɔ		
260-14														b Ø Ø r Ø		
385-14														dʒ Ø Ø Ø Ø Ø		
1703-14														b a Ø		
2162-14														b Ø Ø Ø		
2635-14														s Ø		
2735-14														Ø a Ø Ø Ø Ø a		
3031-14														Ø Ø Ø Ø		
5301-14														Ø Ø Ø u		
5605-14														Ø Ø Ø Ø Ø		
296-14														Ø a Ø b ɔ		
1432-14														Ø a Ø Ø		
1474-14														Ø ɔ Ø Ø Ø		
1788-14														s Ø Ø Ø		
2044-14														Ø Ø Ø Ø Ø		
3425-14														Ø Ø		
4184-14														Ø Ø Ø Ø		
4423-14														Ø Ø Ø ɔ		
4629-14														Ø u Ø Ø ɔ		
4904-14														Ø Ø u Ø Ø a		
4980-14														Ø ɔ Ø Ø		
5059-14														Ø u Ø Ø		
5339-14														Ø a Ø a		
5905-14														Ø Ø Ø Ø		
5922-14														b Ø Ø a		
5938-14														Ø a Ø Ø Ø Ø Ø a		
483-14														Ø Ø s u		
629-14														Ø Ø Ø Ø		
1254-14														dʒ u Ø Ø u r u		
1898-14														Ø u Ø Ø Ø		
3251-14														dʒ a r a		
5622-14														Ø Ø Ø Ø Ø Ø Ø		
158-14														Ø Ø Ø dʒ u		
194-14														b Ø Ø		
1452-14														Ø a Ø Ø		
2083-14														Ø a Ø Ø Ø		
2108-14														Ø ɔ Ø Ø Ø		
2924-14														Ø Ø Ø Ø		
3572-14														b Ø r Ø		
3751-14														Ø Ø Ø		
3959-14														Ø Ø Ø Ø		
4066-14														Ø Ø Ø ɔ		
25-14														Ø Ø a s Ø Ø Ø		
952-14														Ø u r Ø Ø ɔ		
2351-14														Ø a Ø a		
3482-14														Ø Ø s Ø Ø Ø Ø Ø Ø		
3497-14														Ø Ø Ø Ø Ø		
3588-14														Ø ɔ r ɔ		
4101-14														a Ø Ø Ø a		
4520-14														Ø Ø dʒ u		
4609-14														Ø ɔ Ø ɔ Ø Ø Ø		
4740-14														Ø u Ø ɔ Ø		
545-14														Ø r u		
931-14														Ø Ø Ø Ø		
978-14														Ø ɔ Ø Ø		
999-14														Ø Ø		
1052-14														Ø Ø Ø Ø u		
1070-14														Ø u Ø Ø		
2456-14														Ø Ø Ø ɔ		
2514-14														Ø u dʒ u		
3774-14														Ø Ø r u		
3905-14														Ø Ø Ø		
4039-14														Ø ɔ Ø Ø		
4334-14														s ɔ Ø		
4361-14														Ø Ø Ø Ø		
4570-14														Ø Ø Ø ɔ Ø Ø		
5752-14														Ø Ø		
5887-14														Ø Ø Ø Ø		
521-14														Ø Ø Ø a Ø		
685-14														s Ø Ø Ø		
1108-14														Ø ɔ Ø ɔ		
2066-14														Ø a Ø Ø a		
2216-14														Ø a Ø a		
2392-14														Ø Ø Ø s u		
2774-14														Ø a Ø Ø		
2958-14														Ø Ø Ø Ø		
3339-14														Ø a Ø a		
3944-14														Ø Ø Ø ɔ		
4024-14														s u b a		
4219-14														Ø Ø Ø Ø Ø		
4240-14														Ø Ø Ø Ø		
5197-14														Ø r u		
5531-14														Ø u Ø Ø		
5733-14														Ø Ø		
5828-14														Ø a Ø a		
409-14														Ø Ø r u		
562-14														s u Ø Ø		
1002-14														r Ø		
1022-14														Ø Ø Ø Ø		
1023-14														Ø Ø		
2288-14														a Ø a		
2759-14														Ø Ø Ø		
2798-14														Ø ɔ Ø Ø Ø		
3088-14														Ø Ø Ø u		
3287-14														Ø u Ø u		
3407-14														Ø Ø		
3463-14														Ø a		
3683-14														Ø Ø Ø Ø		
4220-14														Ø ɔ		
4440-14														Ø ɔ		
4651-14														s Ø Ø Ø		
5272-14														Ø Ø Ø u		
5319-14														Ø Ø s u		
5423-14														ɔ s ɔ		
5641-14														Ø Ø Ø		
5692-14														ɔ Ø ɔ		
347-14														Ø Ø Ø Ø		
389-14														Ø Ø		
448-14														Ø Ø a		
613-14														Ø a		
787-14														Ø Ø Ø Ø		
1373-14														Ø Ø Ø		
1684-14														Ø Ø Ø Ø		
2030-14														Ø u Ø Ø		
2500-14														a Ø a		
2619-14														Ø Ø Ø Ø		
2714-14														Ø Ø s u Ø		
3535-14														Ø Ø		
3640-14														Ø Ø Ø u Ø a		
3706-14														Ø Ø Ø		
4011-14														Ø Ø Ø Ø		
4720-14														a Ø a		
5233-14														Ø ɔ Ø Ø		
5467-14														Ø Ø Ø Ø		
62-14														Ø Ø		
144-14														Ø Ø Ø		
283-14														Ø Ø		
334-14														s Ø s Ø Ø		
412-14														Ø Ø Ø ɔ		
482-14														Ø Ø dʒ u		
652-14														Ø Ø Ø Ø		
891-14														Ø Ø		
715-15															Ø Ø Ø Ø	
1089-15															n iː Ø Ø	
1319-15															n Ø Ø	
1398-15															s Ø Ø Ø l Ø Ø	
1557-15															Ø ɛ Ø iː	
1626-15															Ø Ø Ø Ø	
1840-15															Ø ɛ n Ø	
2247-15															Ø Ø Ø	
4677-15															Ø Ø l Ø Ø Ø	
5162-15															Ø ɛ n Ø ɔ	
5406-15															Ø Ø n Ø Ø	
359-15															Ø Ø l Ø Ø	
1577-15															Ø ɛ Ø iː	
2196-15															n Ø Ø Ø	
2230-15															s Ø Ø Ø	
2533-15															Ø Ø Ø Ø Ø	
3605-15															Ø Ø n Ø Ø	
3866-15															Ø Ø Ø Ø	
4553-15															Ø Ø Ø Ø Ø iː	
4822-15															Ø Ø Ø Ø Ø	
5254-15															Ø Ø l ɔ	
503-15															Ø ɛ Ø iː Ø	
1356-15															Ø Ø Ø Ø	
1881-15															n Ø Ø Ø Ø Ø	
2084-15															j Ø Ø Ø Ø	
2420-15															Ø Ø l Ø	
3218-15															Ø Ø Ø Ø Ø Ø	
3372-15															n Ø Ø Ø	
4135-15															Ø Ø n Ø Ø	
4694-15															Ø Ø Ø Ø Ø Ø	
807-15															Ø Ø Ø Ø Ø	
2842-15															Ø ɛ Ø Ø Ø	
3719-15															Ø Ø	
4081-15															Ø Ø Ø Ø Ø Ø	
4313-15															n Ø Ø Ø iː	
5514-15															n Ø n Ø Ø	
5810-15															Ø ɛ Ø l Ø	
93-15															Ø ɔ	
260-15															Ø Ø Ø Ø Ø	
385-15															Ø Ø Ø iː Ø Ø	
1336-15															Ø iː Ø iː	
1769-15															Ø Ø Ø Ø Ø	
2162-15															Ø Ø l Ø	
2635-15															s Ø	
2735-15															Ø Ø n Ø Ø Ø Ø	
3031-15															Ø Ø Ø Ø	
5605-15															Ø ɛ Ø iː Ø	
63-15															Ø Ø Ø Ø	
296-15															Ø Ø Ø Ø Ø	
762-15															Ø Ø n Ø n Ø Ø Ø Ø	
1432-15															Ø Ø l Ø	
1474-15															Ø Ø j Ø	
2044-15															Ø ɛ Ø Ø iː	
2713-15															Ø iː Ø Ø Ø Ø Ø iː iː Ø	
3219-15															Ø Ø Ø Ø	
3425-15															j Ø	
4120-15															Ø Ø l Ø	
4423-15															Ø Ø Ø Ø	
4629-15															n Ø Ø Ø Ø	
4759-15															n Ø Ø j Ø	
4904-15															n Ø Ø j Ø Ø	
4960-15															Ø ɛ n Ø Ø Ø	
4980-15															Ø Ø Ø Ø	
5339-15															Ø Ø Ø Ø	
5549-15															Ø Ø Ø Ø iː	
5905-15															Ø ɛ j Ø	
5922-15															Ø ɛ Ø Ø	
5938-15															Ø Ø Ø Ø n Ø Ø Ø	
1-15															Ø Ø	
483-15															Ø Ø Ø Ø	
629-15															Ø Ø Ø Ø	
667-15															Ø Ø Ø	
1254-15															Ø Ø Ø Ø iː l Ø	
1542-15															n Ø ɔ Ø	
2901-15															Ø Ø n Ø Ø	
2957-15															Ø Ø n Ø iː	
3048-15															Ø ɛ j Ø	
3251-15															Ø Ø j Ø	
3885-15															Ø Ø Ø Ø	
5081-15															Ø ɛ n Ø Ø Ø ɛ	
43-15															s Ø Ø Ø	
135-15															Ø Ø n Ø Ø	
221-15															Ø Ø Ø	
650-15															Ø Ø Ø Ø	
716-15															j ɔ	
1152-15															Ø ɛ Ø Ø	
1789-15															n Ø Ø Ø	
1862-15															ɛ Ø ɛ	
2636-15															Ø iː	
2880-15															s Ø n Ø Ø Ø Ø	
2924-15															Ø Ø l Ø	
2941-15															Ø ɛ l Ø	
3113-15															Ø iː Ø iː	
3136-15															j Ø Ø Ø	
3405-15															Ø Ø Ø Ø Ø	
3572-15															Ø Ø Ø Ø	
3751-15															Ø Ø Ø	
3811-15															l Ø	
3959-15															Ø Ø l Ø	
4066-15															Ø ɔ j ɔ	
4535-15															s Ø Ø ɔ	
5180-15															s Ø Ø Ø Ø	
5751-15															Ø ɛ j Ø	
5981-15															Ø Ø Ø Ø	
25-15															Ø Ø Ø Ø Ø Ø Ø	
114-15															Ø ɛ Ø Ø	
702-15															Ø Ø Ø Ø Ø Ø Ø	
872-15															Ø n Ø Ø	
952-15															Ø Ø l Ø Ø ɔ	
1941-15															Ø Ø l Ø	
2179-15															n Ø Ø	
2351-15															Ø Ø Ø Ø	
2442-15															n Ø Ø Ø	
2496-15															n Ø Ø	
3448-15															Ø Ø Ø Ø Ø	
3482-15															Ø ɛ s ɛ Ø Ø Ø Ø Ø	
3588-15															Ø ɔ Ø ɔ	
4101-15															Ø Ø Ø	
4293-15															Ø Ø Ø Ø	
4520-15															Ø iː Ø Ø	
4740-15															Ø Ø n ɔ Ø	
5982-15															Ø Ø Ø Ø Ø	
196-15															Ø Ø l ɔ	
408-15															j iː Ø Ø Ø	
789-15															Ø Ø n Ø	
1070-15															Ø Ø Ø Ø	
1298-15															Ø Ø l Ø Ø Ø Ø	
1942-15															j Ø	
1989-15															Ø Ø Ø Ø	
2306-15															Ø Ø Ø Ø	
2514-15															Ø Ø Ø Ø	
2817-15															Ø j Ø Ø	
3015-15															n Ø n Ø Ø	
3132-15															Ø Ø j Ø Ø	
3905-15															n Ø Ø	
3976-15															Ø Ø Ø	
4039-15															Ø ɔ n Ø	
4152-15															Ø ɛ iː iː Ø	
4278-15															Ø Ø Ø Ø Ø	
4334-15															Ø s Ø n	
4648-15															j Ø	
5200-15															Ø l Ø	
5318-15															Ø Ø l Ø	
5866-15															Ø Ø Ø Ø Ø Ø	
66-15															Ø Ø	
432-15															Ø Ø n Ø	
1108-15															Ø Ø Ø Ø	
1237-15															Ø Ø n Ø Ø	
1748-15															j Ø	
1823-15															Ø Ø l Ø	
2143-15															Ø Ø	
2392-15															Ø Ø Ø Ø Ø	
2579-15															Ø Ø Ø	
3198-15															s Ø Ø Ø	
3534-15															Ø Ø Ø Ø	
3944-15															Ø Ø Ø ɔ	
4024-15															Ø ɛ Ø Ø	
4259-15															Ø ɔ Ø Ø	
4337-15															Ø Ø Ø Ø Ø	
5447-15															Ø ɛ Ø Ø	
5830-15															j Ø	
5868-15															Ø Ø Ø Ø	
285-15															n Ø	
348-15															Ø Ø Ø Ø	
998-15															Ø Ø	
1578-15															n Ø Ø Ø Ø	
1668-15															Ø ɛ n ɛ	
1970-15															Ø Ø l Ø	
2396-15															n Ø	
2553-15															Ø Ø Ø Ø	
2978-15															Ø Ø Ø Ø	
3256-15															Ø Ø iː	
3301-15															Ø Ø Ø Ø	
3498-15															n Ø	
3772-15															Ø Ø Ø iː	
3790-15															Ø Ø Ø	
4363-15															Ø Ø Ø Ø	
4778-15															Ø iː Ø Ø Ø iː	
4941-15															Ø j Ø	
5229-15															Ø Ø n Ø Ø	
5375-15															Ø Ø Ø Ø Ø Ø	
5497-15															Ø Ø	
5888-15															j Ø	
6007-15															Ø Ø n Ø	
568-15															n iː n Ø Ø l Ø	
569-15															n iː n Ø iː l Ø	
742-15															Ø iː Ø iː	
1057-15															Ø iː Ø iː	
1727-15															j Ø	
1899-15															Ø Ø n Ø	
2067-15															ɛ Ø Ø ɛ	
2268-15															ɛ l Ø	
2338-15															Ø Ø Ø	
2619-15															Ø iː Ø Ø	
2999-15															Ø Ø Ø Ø	
3325-15															Ø Ø n Ø Ø	
3395-15															Ø Ø Ø	
3465-15															s Ø Ø Ø	
3658-15															Ø ɛ Ø Ø	
3807-15															Ø Ø Ø Ø	
3851-15															Ø Ø Ø Ø Ø	
4205-15															Ø Ø n Ø Ø	
4721-15															Ø Ø l Ø	
5043-15															Ø Ø n Ø Ø l Ø	
5233-15															Ø Ø Ø Ø	
5361-15															Ø ɛ Ø Ø	
5425-15															Ø Ø Ø Ø	
5963-15															Ø ɛ Ø Ø	
309-15															Ø Ø Ø Ø Ø	
687-15															j iː n Ø Ø	
891-15															Ø Ø	
936-15															Ø Ø	
1192-15															Ø ɛ Ø	
1206-15															Ø Ø iː Ø ɛ	
715-16																d ɛ i
1089-16																n a a
1319-16																n ɛ ɛː
1398-16																s u n u l u
1557-16																g ɛ r e
1626-16																w aː g a
1840-16																Ø ɛ r̃ u
2247-16																g o o
4677-16																k u l o j
5162-16																m ɛ r̃ r̃ i
5406-16																Ø a n d u
359-16																g a r̃
1577-16																g ɛ r e
2196-16																n a l a
2230-16																s u g o
2533-16																b a r aː
3605-16																k a n d a
3866-16																o dʒ u
4553-16																Ø a g
4822-16																k u m b ɔ
5254-16																d u l ɔ
503-16																Ø ɛ j e
1356-16																m a
1881-16																n u Ø ɔ g
2084-16																j a Ø o
2420-16																k u l ɔ
3218-16																b u g dʒ u
3372-16																n a m a
3718-16																a r aː
4135-16																b a n u
4694-16																g u dʒ u
807-16																k ɔ m ɔ
2320-16																k a Ø ɛ
2476-16																Ø ɔ
2842-16																d ɛ g u
3719-16																Ø ɛ
4081-16																d a m b aː
4313-16																n ɛ m
4460-16																s u
5514-16																n ɛ n d ɛ
5810-16																Ø ɛ l u
93-16																d ɔ
260-16																b ɛ d ɛ
890-16																ɛ a m b ɛ l u
