ID	PARAMETER_ID	CONCEPT	DOCULECT	LANGUAGE_NAME	VALUE	FORM	TOKENS	GLOTTOLOG	LATITUDE	LONGITUDE	LANGUAGE_FAMILY	COGID
2515	125_they	they	Chaha	Chaha	xɨno2	xɨno	x ɨ n o	chah1248			Afro-Asiatic	545
2525	125_they	they	Endegagn	Endegagn	huno2	huno	h u n o	eneg1238			Afro-Asiatic	545
2535	125_they	they	Ezha	Ezha	xɨno2	xɨno	x ɨ n o	ezha1238			Afro-Asiatic	545
2545	125_they	they	Geez	Ge'ez	ʔɨmmuntu3	ʔɨmmuntu	ʔ ɨ mː u n t u	geez1241	10.1342	40.6821	Afro-Asiatic	559
2555	125_they	they	Gogot	Gogot	kɨnnǝwm2	kɨnnǝwm	k ɨ nː ə w m					545
2565	125_they	they	Gumer	Gumer	xɨno2	xɨno	x ɨ n o	gume1239			Afro-Asiatic	545
2575	125_they	they	Gura	Gura	xɨnu2	xɨnu	x ɨ n u	gura1260			Afro-Asiatic	545
2585	125_they	they	Gyeto	Gyeto	xɨnǝwa2	xɨnǝwa	x ɨ n ə w a	gyet1241			Afro-Asiatic	545
2595	125_they	they	Harari	Harari	ʔazziyaač4	ʔazziyaač	ʔ a zː i y/j aː tʃ	hara1271	9.30485	42.1332	Afro-Asiatic	564
2605	125_they	they	Inor	Inor	xɨnowa2	xɨnowa	x ɨ n o w a	inor1240			Afro-Asiatic	545
2615	125_they	they	Kistane	Kistane	kɨnnǝm2	kɨnnǝm	k ɨ nː ə m	kist1241	8.33561	38.4763	Afro-Asiatic	545
2625	125_they	they	Mesqan	Mesqan	xɨnno2	xɨnno	x ɨ nː o	mesq1240	8.10617	38.3386	Afro-Asiatic	545
2635	125_they	they	Muher	Muher	xɨnnǝw2	xɨnnǝw	x ɨ nː ə w	muhe1234			Afro-Asiatic	545
2645	125_they	they	Oromo	Oromo	ʔisaan1	ʔisaan	ʔ i s aː n					538
2655	125_they	they	Silte	Silt'e	ʔuxun5	ʔuxun	ʔ u x u n	silt1240	7.77004	38.1449	Afro-Asiatic	578
2665	125_they	they	Tigre	Tigre	hɨtom2	hɨtom	h ɨ t o m	tigr1270	17.3494	38.2233	Afro-Asiatic	545
2675	125_they	they	Tigrigna	Tigrigna	nɨssatən1	nɨssatən	n ɨ sː a t ə n	tigr1271	15.3359	38.9266	Afro-Asiatic	538
2685	125_they	they	Wolane	Wolane	ʔuhun5	ʔuhun	ʔ u h u n	wola1253	8.23	38.14	Afro-Asiatic	578
2695	125_they	they	Zway	Zway	ʔɨnommu1	ʔɨnommu	ʔ ɨ n o mː u	zayy1238	8.01148	38.8258	Afro-Asiatic	538
2496	126_thick	thick	Amharic	Amharic	wǝfram1	wǝfram	w ə f r a m	amha1245	11.708182	39.543456	Afro-Asiatic	539
2506	126_thick	thick	Argobba	Argobba	wɨfram1	wɨfram	w ɨ f r a m	argo1244	10.6596	39.756	Afro-Asiatic	539
2516	126_thick	thick	Chaha	Chaha	ğǝnğɨr2	ğǝnğɨr	dʒ ə n dʒ ɨ r	chah1248			Afro-Asiatic	550
2526	126_thick	thick	Endegagn	Endegagn	gušɨr2	gušɨr	g u ʃ ɨ r	eneg1238			Afro-Asiatic	550
2536	126_thick	thick	Ezha	Ezha	ğǝnğɨr2	ğǝnğɨr	dʒ ə n dʒ ɨ r	ezha1238			Afro-Asiatic	550
2546	126_thick	thick	Geez	Ge'ez	śɨfuќ3	śɨfuќ	ś/s ɨ f u kʼ	geez1241	10.1342	40.6821	Afro-Asiatic	560
2556	126_thick	thick	Gogot	Gogot	dǝngɨn2	dǝngɨn	d ə n g ɨ n					550
2566	126_thick	thick	Gumer	Gumer	ğǝnğɨr2	ğǝnğɨr	dʒ ə n dʒ ɨ r	gume1239			Afro-Asiatic	550
2576	126_thick	thick	Gura	Gura	ğǝnğɨr2	ğǝnğɨr	dʒ ə n dʒ ɨ r	gura1260			Afro-Asiatic	550
2586	126_thick	thick	Gyeto	Gyeto	dɨnğɨr2	dɨnğɨr	d ɨ n dʒ ɨ r	gyet1241			Afro-Asiatic	550
2596	126_thick	thick	Harari	Harari	wadǝl4	wadǝl	w a d ə l	hara1271	9.30485	42.1332	Afro-Asiatic	565
2606	126_thick	thick	Inor	Inor	ğǝnğɨr2	ğǝnğɨr	dʒ ə n dʒ ɨ r	inor1240			Afro-Asiatic	550
2616	126_thick	thick	Kistane	Kistane	dǝdan5	dǝdan	d ə d a n	kist1241	8.33561	38.4763	Afro-Asiatic	567
2626	126_thick	thick	Mesqan	Mesqan	ğǝnğɨn2	ğǝnğɨn	dʒ ə n dʒ ɨ n	mesq1240	8.10617	38.3386	Afro-Asiatic	550
2636	126_thick	thick	Muher	Muher	ğǝnğɨn2	ğǝnğɨn	dʒ ə n dʒ ɨ n	muhe1234			Afro-Asiatic	550
2646	126_thick	thick	Oromo	Oromo	furdaa6	furdaa	f u r d aː					573
2656	126_thick	thick	Silte	Silt'e	mǝgǝrri7	mǝgǝrri	m ə g ə rː i	silt1240	7.77004	38.1449	Afro-Asiatic	579
2666	126_thick	thick	Tigre	Tigre	gǝzif8	gǝzif	g ə z i f	tigr1270	17.3494	38.2233	Afro-Asiatic	584
2676	126_thick	thick	Tigrigna	Tigrigna	śɨnnuʕ9	śɨnnuʕ	ś/s ɨ nː u ʕ	tigr1271	15.3359	38.9266	Afro-Asiatic	589
2686	126_thick	thick	Wolane	Wolane	mǝgǝrri7	mǝgǝrri	m ə g ə rː i	wola1253	8.23	38.14	Afro-Asiatic	579
2696	126_thick	thick	Zway	Zway	zuurra10	zuurra	z uː rː a	zayy1238	8.01148	38.8258	Afro-Asiatic	592
2497	127_thief	thief	Amharic	Amharic	leba1	leba	l e b a	amha1245	11.708182	39.543456	Afro-Asiatic	540
2507	127_thief	thief	Argobba	Argobba	leẞa1	leẞa	l e β a	argo1244	10.6596	39.756	Afro-Asiatic	540
2517	127_thief	thief	Chaha	Chaha	neba1	neba	n e b a	chah1248			Afro-Asiatic	540
2527	127_thief	thief	Endegagn	Endegagn	fangayǝ2	fangayǝ	f a n g a y/j ə	eneg1238			Afro-Asiatic	553
2537	127_thief	thief	Ezha	Ezha	sǝrǝňňǝ3	sǝrǝňňǝ	s ə r ə ňň/ɲː ə	ezha1238			Afro-Asiatic	555
2547	127_thief	thief	Geez	Ge'ez	sǝraќi3	sǝraќi	s ə r a ќ/kʼ i	geez1241	10.1342	40.6821	Afro-Asiatic	555
2557	127_thief	thief	Gogot	Gogot	leba1	leba	l e b a					540
2567	127_thief	thief	Gumer	Gumer	nǝba1	nǝba	n ə b a	gume1239			Afro-Asiatic	540
2577	127_thief	thief	Gura	Gura	neba1	neba	n e b a	gura1260			Afro-Asiatic	540
2587	127_thief	thief	Gyeto	Gyeto	fǝngǝya2	fǝngǝya	f ə n g ə y/j a	gyet1241			Afro-Asiatic	553
2597	127_thief	thief	Harari	Harari	rogi4	rogi	r o g i	hara1271	9.30485	42.1332	Afro-Asiatic	566
2607	127_thief	thief	Inor	Inor	fǝngǝya2	fǝngǝya	f ə n g ə y/j a	inor1240			Afro-Asiatic	553
2617	127_thief	thief	Kistane	Kistane	leba1	leba	l e b a	kist1241	8.33561	38.4763	Afro-Asiatic	540
2627	127_thief	thief	Mesqan	Mesqan	leba1	leba	l e b a	mesq1240	8.10617	38.3386	Afro-Asiatic	540
2637	127_thief	thief	Muher	Muher	leba1	leba	l e b a	muhe1234			Afro-Asiatic	540
2647	127_thief	thief	Oromo	Oromo	hattuu5	hattuu	h a tː uː					574
2657	127_thief	thief	Silte	Silt'e	ranği4	ranği	r a n dʒ i	silt1240	7.77004	38.1449	Afro-Asiatic	566
2667	127_thief	thief	Tigre	Tigre	serќay3	serќay	s e r ќ/kʼ ay/ai̯	tigr1270	17.3494	38.2233	Afro-Asiatic	555
2677	127_thief	thief	Tigrigna	Tigrigna	səraqi3	səraqi	s ə r a q i	tigr1271	15.3359	38.9266	Afro-Asiatic	555
2687	127_thief	thief	Wolane	Wolane	ranği4	ranği	r a n dʒ i	wola1253	8.23	38.14	Afro-Asiatic	566
2697	127_thief	thief	Zway	Zway	leba1	leba	l e b a	zayy1238	8.01148	38.8258	Afro-Asiatic	540
2498	128_thin	thin	Amharic	Amharic	ќǝććɨn1	ќǝććɨn	ќ/kʼ ə ćć/tʃʼ ɨ n	amha1245	11.708182	39.543456	Afro-Asiatic	541
2508	128_thin	thin	Argobba	Argobba	ќǝčɨn1	ќǝčɨn	ќ/kʼ ə tʃ ɨ n	argo1244	10.6596	39.756	Afro-Asiatic	541
2518	128_thin	thin	Chaha	Chaha	sɨsǝ2	sɨsǝ	s ɨ s ə	chah1248			Afro-Asiatic	551
2528	128_thin	thin	Endegagn	Endegagn	ќǝććɨn1	ќǝććɨn	ќ/kʼ ə ćć/tʃʼ ɨ n	eneg1238			Afro-Asiatic	541
2538	128_thin	thin	Ezha	Ezha	sɨssǝ2	sɨssǝ	s ɨ sː ə	ezha1238			Afro-Asiatic	551
2548	128_thin	thin	Geez	Ge'ez	ќǝťťɨn1	ќǝťťɨn	ќ/kʼ ə ťť/tʼː ɨ n	geez1241	10.1342	40.6821	Afro-Asiatic	541
2558	128_thin	thin	Gogot	Gogot	ќǝććɨn1	ќǝććɨn	ќ/kʼ ə ćć/tʃʼ ɨ n					541
2568	128_thin	thin	Gumer	Gumer	sɨsa2	sɨsa	s ɨ s a	gume1239			Afro-Asiatic	551
2578	128_thin	thin	Gura	Gura	sɨsǝ2	sɨsǝ	s ɨ s ə	gura1260			Afro-Asiatic	551
2588	128_thin	thin	Gyeto	Gyeto	ќǝćɨr1	ќǝćɨr	ќ/kʼ ə ć/tʃʼ ɨ r	gyet1241			Afro-Asiatic	541
2598	128_thin	thin	Harari	Harari	ќǝćiin1	ќǝćiin	ќ/kʼ ə ć/tʃʼ iː n	hara1271	9.30485	42.1332	Afro-Asiatic	541
2608	128_thin	thin	Inor	Inor	ќǝčɨr1	ќǝčɨr	ќ/kʼ ə tʃ ɨ r	inor1240			Afro-Asiatic	541
2618	128_thin	thin	Kistane	Kistane	ʔasťaťib3	ʔasťaťib	ʔ a s ť/tʼ a ť/tʼ i b	kist1241	8.33561	38.4763	Afro-Asiatic	568
2628	128_thin	thin	Mesqan	Mesqan	ќɨččɨn1	ќɨččɨn	ќ/kʼ ɨ tʃː ɨ n	mesq1240	8.10617	38.3386	Afro-Asiatic	541
2638	128_thin	thin	Muher	Muher	sǝssǝ2	sǝssǝ	s ə sː ə	muhe1234			Afro-Asiatic	551
2648	128_thin	thin	Oromo	Oromo	ќallaa4	ќallaa	ќ/kʼ a lː aː					575
2658	128_thin	thin	Silte	Silt'e	ќǝčɨn1	ќǝčɨn	ќ/kʼ ə tʃ ɨ n	silt1240	7.77004	38.1449	Afro-Asiatic	541
2668	128_thin	thin	Tigre	Tigre	ќǝťin1	ќǝťin	ќ/kʼ ə ť/tʼ i n	tigr1270	17.3494	38.2233	Afro-Asiatic	541
2678	128_thin	thin	Tigrigna	Tigrigna	qǝťťin1	qǝťťin	q ə ťť/tʼː i n	tigr1271	15.3359	38.9266	Afro-Asiatic	541
2688	128_thin	thin	Wolane	Wolane	ќǝćɨn1	ќǝćɨn	ќ/kʼ ə ć/tʃʼ ɨ n	wola1253	8.23	38.14	Afro-Asiatic	541
2698	128_thin	thin	Zway	Zway	ќǝćɨn1	ќǝćɨn	ќ/kʼ ə ć/tʃʼ ɨ n	zayy1238	8.01148	38.8258	Afro-Asiatic	541
2499	129_this	this	Amharic	Amharic	yɨh1	yɨh	y/j ɨ h	amha1245	11.708182	39.543456	Afro-Asiatic	542
2509	129_this	this	Argobba	Argobba	hud2	hud	h u d	argo1244	10.6596	39.756	Afro-Asiatic	546
2519	129_this	this	Chaha	Chaha	zɨ3	zɨ	z ɨ	chah1248			Afro-Asiatic	552
2529	129_this	this	Endegagn	Endegagn	wa4	wa	w a	eneg1238			Afro-Asiatic	554
2539	129_this	this	Ezha	Ezha	zɨx3	zɨx	z ɨ x	ezha1238			Afro-Asiatic	552
2549	129_this	this	Geez	Ge'ez	zɨntu3	zɨntu	z ɨ n t u	geez1241	10.1342	40.6821	Afro-Asiatic	552
2559	129_this	this	Gogot	Gogot	zi3	zi	z i					552
2569	129_this	this	Gumer	Gumer	zɨ3	zɨ	z ɨ	gume1239			Afro-Asiatic	552
2579	129_this	this	Gura	Gura	zɨ3	zɨ	z ɨ	gura1260			Afro-Asiatic	552
2589	129_this	this	Gyeto	Gyeto	zǝ3	zǝ	z ə	gyet1241			Afro-Asiatic	552
2599	129_this	this	Harari	Harari	yi1	yi	y/j i	hara1271	9.30485	42.1332	Afro-Asiatic	542
2609	129_this	this	Inor	Inor	wǝda4	wǝda	w ə d a	inor1240			Afro-Asiatic	554
2619	129_this	this	Kistane	Kistane	zi3	zi	z i	kist1241	8.33561	38.4763	Afro-Asiatic	552
2629	129_this	this	Mesqan	Mesqan	zi3	zi	z i	mesq1240	8.10617	38.3386	Afro-Asiatic	552
2639	129_this	this	Muher	Muher	zi3	zi	z i	muhe1234			Afro-Asiatic	552
2649	129_this	this	Oromo	Oromo	kun5	kun	k u n					576
2659	129_this	this	Silte	Silt'e	ʔɨnnǝ6	ʔɨnnǝ	ʔ ɨ nː ə	silt1240	7.77004	38.1449	Afro-Asiatic	580
2669	129_this	this	Tigre	Tigre	dǝlli7	dǝlli	d ə lː i	tigr1270	17.3494	38.2233	Afro-Asiatic	585
2679	129_this	this	Tigrigna	Tigrigna	ʔɨzzi3	ʔɨzzi	ʔ ɨ zː i	tigr1271	15.3359	38.9266	Afro-Asiatic	552
2689	129_this	this	Wolane	Wolane	zi3	zi	z i	wola1253	8.23	38.14	Afro-Asiatic	552
2699	129_this	this	Zway	Zway	ʔɨnačču6	ʔɨnačču	ʔ ɨ n a tʃː u	zayy1238	8.01148	38.8258	Afro-Asiatic	580
2500	130_three	three	Amharic	Amharic	sost1	sost	s o s t	amha1245	11.708182	39.543456	Afro-Asiatic	543
2510	130_three	three	Argobba	Argobba	sost1	sost	s o s t	argo1244	10.6596	39.756	Afro-Asiatic	543
2520	130_three	three	Chaha	Chaha	sost1	sost	s o s t	chah1248			Afro-Asiatic	543
2530	130_three	three	Endegagn	Endegagn	sost1	sost	s o s t	eneg1238			Afro-Asiatic	543
2540	130_three	three	Ezha	Ezha	sost1	sost	s o s t	ezha1238			Afro-Asiatic	543
2550	130_three	three	Geez	Ge'ez	șǝlǝs1	șǝlǝs	sʼ ə l ə s	geez1241	10.1342	40.6821	Afro-Asiatic	543
2560	130_three	three	Gogot	Gogot	sost1	sost	s o s t					543
2570	130_three	three	Gumer	Gumer	sost1	sost	s o s t	gume1239			Afro-Asiatic	543
2580	130_three	three	Gura	Gura	sost1	sost	s o s t	gura1260			Afro-Asiatic	543
2590	130_three	three	Gyeto	Gyeto	soʔost1	soʔost	s o ʔ o s t	gyet1241			Afro-Asiatic	543
2600	130_three	three	Harari	Harari	šiʔišti1	šiʔišti	ʃ i ʔ i ʃ t i	hara1271	9.30485	42.1332	Afro-Asiatic	543
2610	130_three	three	Inor	Inor	soʔost1	soʔost	s o ʔ o s t	inor1240			Afro-Asiatic	543
2620	130_three	three	Kistane	Kistane	sost1	sost	s o s t	kist1241	8.33561	38.4763	Afro-Asiatic	543
2630	130_three	three	Mesqan	Mesqan	sost1	sost	s o s t	mesq1240	8.10617	38.3386	Afro-Asiatic	543
2640	130_three	three	Muher	Muher	sost1	sost	s o s t	muhe1234			Afro-Asiatic	543
2650	130_three	three	Oromo	Oromo	sadi1	sadi	s a d i					543
2660	130_three	three	Silte	Silt'e	šešt1	šešt	ʃ e ʃ t	silt1240	7.77004	38.1449	Afro-Asiatic	543
2670	130_three	three	Tigre	Tigre	sǝlǝs1	sǝlǝs	s ə l ə s	tigr1270	17.3494	38.2233	Afro-Asiatic	543
2680	130_three	three	Tigrigna	Tigrigna	sǝləstǝ1	sǝləstǝ	s ə l ə s t ə	tigr1271	15.3359	38.9266	Afro-Asiatic	543
2690	130_three	three	Wolane	Wolane	šešt1	šešt	ʃ e ʃ t	wola1253	8.23	38.14	Afro-Asiatic	543
2700	130_three	three	Zway	Zway	šešt1	šešt	ʃ e ʃ t	zayy1238	8.01148	38.8258	Afro-Asiatic	543
2701	131_thursday	thursday	Amharic	Amharic	hamus1	hamus	h a m u s	amha1245	11.708182	39.543456	Afro-Asiatic	593
2711	131_thursday	thursday	Argobba	Argobba	kamis1	kamis	k a m i s	argo1244	10.6596	39.756	Afro-Asiatic	593
2721	131_thursday	thursday	Chaha	Chaha	ʔamus1	ʔamus	ʔ a m u s	chah1248			Afro-Asiatic	593
2731	131_thursday	thursday	Endegagn	Endegagn	ʔamus1	ʔamus	ʔ a m u s	eneg1238			Afro-Asiatic	593
2741	131_thursday	thursday	Ezha	Ezha	ʔamus1	ʔamus	ʔ a m u s	ezha1238			Afro-Asiatic	593
2751	131_thursday	thursday	Geez	Ge'ez	ḫǝmus1	ḫǝmus	ħ ə m u s	geez1241	10.1342	40.6821	Afro-Asiatic	593
2761	131_thursday	thursday	Gogot	Gogot	ʔamus1	ʔamus	ʔ a m u s					593
2771	131_thursday	thursday	Gumer	Gumer	ʔamwɨs1	ʔamwɨs	ʔ a m w ɨ s	gume1239			Afro-Asiatic	593
2781	131_thursday	thursday	Gura	Gura	ʔamus1	ʔamus	ʔ a m u s	gura1260			Afro-Asiatic	593
2791	131_thursday	thursday	Gyeto	Gyeto	ʔamus1	ʔamus	ʔ a m u s	gyet1241			Afro-Asiatic	593
2801	131_thursday	thursday	Harari	Harari	xamis1	xamis	x a m i s	hara1271	9.30485	42.1332	Afro-Asiatic	593
2811	131_thursday	thursday	Inor	Inor	ʔamus1	ʔamus	ʔ a m u s	inor1240			Afro-Asiatic	593
2821	131_thursday	thursday	Kistane	Kistane	xamus1	xamus	x a m u s	kist1241	8.33561	38.4763	Afro-Asiatic	593
2831	131_thursday	thursday	Mesqan	Mesqan	ʔamus1	ʔamus	ʔ a m u s	mesq1240	8.10617	38.3386	Afro-Asiatic	593
2841	131_thursday	thursday	Muher	Muher	ʔamus1	ʔamus	ʔ a m u s	muhe1234			Afro-Asiatic	593
2851	131_thursday	thursday	Oromo	Oromo	kamisa1	kamisa	k a m i s a					593
2861	131_thursday	thursday	Silte	Silt'e	xamus1	xamus	x a m u s	silt1240	7.77004	38.1449	Afro-Asiatic	593
2871	131_thursday	thursday	Tigre	Tigre	kǝmiš1	kǝmiš	k ə m i ʃ	tigr1270	17.3494	38.2233	Afro-Asiatic	593
2881	131_thursday	thursday	Tigrigna	Tigrigna	ħammus1	ħammus	ħ a mː u s	tigr1271	15.3359	38.9266	Afro-Asiatic	593
2891	131_thursday	thursday	Wolane	Wolane	xamus1	xamus	x a m u s	wola1253	8.23	38.14	Afro-Asiatic	593
2901	131_thursday	thursday	Zway	Zway	ʔamuus1	ʔamuus	ʔ a m uː s	zayy1238	8.01148	38.8258	Afro-Asiatic	593
2702	132_time	time	Amharic	Amharic	gizze1	gizze	g i zː e	amha1245	11.708182	39.543456	Afro-Asiatic	594
2712	132_time	time	Argobba	Argobba	wǝќt2	wǝќt	w ə ќ/kʼ t	argo1244	10.6596	39.756	Afro-Asiatic	603
2722	132_time	time	Chaha	Chaha	ʔǝga3	ʔǝga	ʔ ə g a	chah1248			Afro-Asiatic	606
2732	132_time	time	Endegagn	Endegagn	gidad7	gidad	g i d a d	eneg1238			Afro-Asiatic	611
2742	132_time	time	Ezha	Ezha	ʔǝga3	ʔǝga	ʔ ə g a	ezha1238			Afro-Asiatic	606
2752	132_time	time	Geez	Ge'ez	gize1	gize	g i z e	geez1241	10.1342	40.6821	Afro-Asiatic	594
2762	132_time	time	Gogot	Gogot	ge1	ge	g e					594
2772	132_time	time	Gumer	Gumer	gamwǝ8	gamwǝ	g a m w ə	gume1239			Afro-Asiatic	617
2782	132_time	time	Gura	Gura	ʔǝga3	ʔǝga	ʔ ə g a	gura1260			Afro-Asiatic	606
2792	132_time	time	Gyeto	Gyeto	ʔǝga3	ʔǝga	ʔ ə g a	gyet1241			Afro-Asiatic	606
2802	132_time	time	Harari	Harari	waќti2	waќti	w a ќ/kʼ t i	hara1271	9.30485	42.1332	Afro-Asiatic	603
2812	132_time	time	Inor	Inor	gɨzɨyǝ1	gɨzɨyǝ	g ɨ z ɨ y/j ə	inor1240			Afro-Asiatic	594
2822	132_time	time	Kistane	Kistane	gɨzye1	gɨzye	g ɨ z y/j e	kist1241	8.33561	38.4763	Afro-Asiatic	594
2832	132_time	time	Mesqan	Mesqan	gɨzye1	gɨzye	g ɨ z y/j e	mesq1240	8.10617	38.3386	Afro-Asiatic	594
2842	132_time	time	Muher	Muher	ge1	ge	g e	muhe1234			Afro-Asiatic	594
2852	132_time	time	Oromo	Oromo	yaroo5	yaroo	y/j a r oː					621
2862	132_time	time	Silte	Silt'e	wǝќt2	wǝќt	w ə ќ/kʼ t	silt1240	7.77004	38.1449	Afro-Asiatic	603
2872	132_time	time	Tigre	Tigre	wǝќɨd2	wǝќɨd	w ə ќ/kʼ ɨ d	tigr1270	17.3494	38.2233	Afro-Asiatic	603
2882	132_time	time	Tigrigna	Tigrigna	ʔɨwan6	ʔɨwan	ʔ ɨ w a n	tigr1271	15.3359	38.9266	Afro-Asiatic	632
2892	132_time	time	Wolane	Wolane	gɨn1	gɨn	g ɨ n	wola1253	8.23	38.14	Afro-Asiatic	594
2902	132_time	time	Zway	Zway	gi1	gi	g i	zayy1238	8.01148	38.8258	Afro-Asiatic	594
2703	133_today	today	Amharic	Amharic	zare1	zare	z a r e	amha1245	11.708182	39.543456	Afro-Asiatic	595
2713	133_today	today	Argobba	Argobba	huma2	huma	h u m a	argo1244	10.6596	39.756	Afro-Asiatic	604
2723	133_today	today	Chaha	Chaha	ʔǝkwa3	ʔǝkwa	ʔ ə k w a	chah1248			Afro-Asiatic	607
2733	133_today	today	Endegagn	Endegagn	ʔakka3	ʔakka	ʔ a kː a	eneg1238			Afro-Asiatic	607
2743	133_today	today	Ezha	Ezha	ʔǝkkwa3	ʔǝkkwa	ʔ ə kː w a	ezha1238			Afro-Asiatic	607
2753	133_today	today	Geez	Ge'ez	yom2	yom	y/j o m	geez1241	10.1342	40.6821	Afro-Asiatic	604
2763	133_today	today	Gogot	Gogot	ʔǝkkwa3	ʔǝkkwa	ʔ ə kː w a					607
2773	133_today	today	Gumer	Gumer	ʔǝkkwa3	ʔǝkkwa	ʔ ə kː w a	gume1239			Afro-Asiatic	607
2783	133_today	today	Gura	Gura	ʔǝkwa3	ʔǝkwa	ʔ ə k w a	gura1260			Afro-Asiatic	607
2793	133_today	today	Gyeto	Gyeto	ʔǝkwa3	ʔǝkwa	ʔ ə k w a	gyet1241			Afro-Asiatic	607
2803	133_today	today	Harari	Harari	ħooği4	ħooği	ħ oː dʒ i	hara1271	9.30485	42.1332	Afro-Asiatic	618
2813	133_today	today	Inor	Inor	ʔokwa3	ʔokwa	ʔ o k w a	inor1240			Afro-Asiatic	607
2823	133_today	today	Kistane	Kistane	ʔaxuň3	ʔaxuň	ʔ a x u ň/ɲ	kist1241	8.33561	38.4763	Afro-Asiatic	607
2833	133_today	today	Mesqan	Mesqan	ʔakwa3	ʔakwa	ʔ a k w a	mesq1240	8.10617	38.3386	Afro-Asiatic	607
2843	133_today	today	Muher	Muher	ʔǝkkwa3	ʔǝkkwa	ʔ ə kː w a	muhe1234			Afro-Asiatic	607
2853	133_today	today	Oromo	Oromo	harra5	harra	h a rː a					622
2863	133_today	today	Silte	Silt'e	ʔawğe6	ʔawğe	ʔ a w dʒ e	silt1240	7.77004	38.1449	Afro-Asiatic	627
2873	133_today	today	Tigre	Tigre	yom2	yom	y/j o m	tigr1270	17.3494	38.2233	Afro-Asiatic	604
2883	133_today	today	Tigrigna	Tigrigna	lomi7	lomi	l o m i	tigr1271	15.3359	38.9266	Afro-Asiatic	633
2893	133_today	today	Wolane	Wolane	ʔawğe6	ʔawğe	ʔ a w dʒ e	wola1253	8.23	38.14	Afro-Asiatic	627
2903	133_today	today	Zway	Zway	ʔawği6	ʔawği	ʔ a w dʒ i	zayy1238	8.01148	38.8258	Afro-Asiatic	627
2704	134_tomorrow	tomorrow	Amharic	Amharic	nǝgǝ1	nǝgǝ	n ə g ə	amha1245	11.708182	39.543456	Afro-Asiatic	596
2714	134_tomorrow	tomorrow	Argobba	Argobba	nǝg1	nǝg	n ə g	argo1244	10.6596	39.756	Afro-Asiatic	596
2724	134_tomorrow	tomorrow	Chaha	Chaha	nǝgǝ1	nǝgǝ	n ə g ə	chah1248			Afro-Asiatic	596
2734	134_tomorrow	tomorrow	Endegagn	Endegagn	nǝgǝ1	nǝgǝ	n ə g ə	eneg1238			Afro-Asiatic	596
2744	134_tomorrow	tomorrow	Ezha	Ezha	nǝgǝ1	nǝgǝ	n ə g ə	ezha1238			Afro-Asiatic	596
2754	134_tomorrow	tomorrow	Geez	Ge'ez	gesǝm2	gesǝm	g e s ə m	geez1241	10.1342	40.6821	Afro-Asiatic	613
2764	134_tomorrow	tomorrow	Gogot	Gogot	negǝ1	negǝ	n e g ə					596
2774	134_tomorrow	tomorrow	Gumer	Gumer	nǝgǝ1	nǝgǝ	n ə g ə	gume1239			Afro-Asiatic	596
2784	134_tomorrow	tomorrow	Gura	Gura	nǝgǝ1	nǝgǝ	n ə g ə	gura1260			Afro-Asiatic	596
2794	134_tomorrow	tomorrow	Gyeto	Gyeto	nǝgǝ1	nǝgǝ	n ə g ə	gyet1241			Afro-Asiatic	596
2804	134_tomorrow	tomorrow	Harari	Harari	giš2	giš	g i ʃ	hara1271	9.30485	42.1332	Afro-Asiatic	613
2814	134_tomorrow	tomorrow	Inor	Inor	nǝgǝ1	nǝgǝ	n ə g ə	inor1240			Afro-Asiatic	596
2824	134_tomorrow	tomorrow	Kistane	Kistane	nǝgǝ1	nǝgǝ	n ə g ə	kist1241	8.33561	38.4763	Afro-Asiatic	596
2834	134_tomorrow	tomorrow	Mesqan	Mesqan	nǝgǝ1	nǝgǝ	n ə g ə	mesq1240	8.10617	38.3386	Afro-Asiatic	596
2844	134_tomorrow	tomorrow	Muher	Muher	nǝgǝ1	nǝgǝ	n ə g ə	muhe1234			Afro-Asiatic	596
2854	134_tomorrow	tomorrow	Oromo	Oromo	boru3	boru	b o r u					623
2864	134_tomorrow	tomorrow	Silte	Silt'e	gees2	gees	g eː s	silt1240	7.77004	38.1449	Afro-Asiatic	613
2874	134_tomorrow	tomorrow	Tigre	Tigre	fǝnguħ4	fǝnguħ	f ə n g u ħ	tigr1270	17.3494	38.2233	Afro-Asiatic	630
2884	134_tomorrow	tomorrow	Tigrigna	Tigrigna	śɨbah5	śɨbah	ś/s ɨ b a h	tigr1271	15.3359	38.9266	Afro-Asiatic	634
2894	134_tomorrow	tomorrow	Wolane	Wolane	gees2	gees	g eː s	wola1253	8.23	38.14	Afro-Asiatic	613
2904	134_tomorrow	tomorrow	Zway	Zway	gees2	gees	g eː s	zayy1238	8.01148	38.8258	Afro-Asiatic	613
2705	135_traveler	traveler	Amharic	Amharic	mǝngǝdǝňňa1	mǝngǝdǝňňa	m ə n g ə d ə ňň/ɲː a	amha1245	11.708182	39.543456	Afro-Asiatic	597
2715	135_traveler	traveler	Argobba	Argobba	hemǝňňa1	hemǝňňa	h e m ə ňň/ɲː a	argo1244	10.6596	39.756	Afro-Asiatic	597
2725	135_traveler	traveler	Chaha	Chaha	ʔemǝnǝ1	ʔemǝnǝ	ʔ e m ə n ə	chah1248			Afro-Asiatic	597
2735	135_traveler	traveler	Endegagn	Endegagn	meňňǝ1	meňňǝ	m e ňň/ɲː ə	eneg1238			Afro-Asiatic	597
